idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,sampled for testing
12,refs/heads/master,98bd7dc0c4f4ce53e3f289ed094a1833ef0bb02f,6089fb76e5977626a0d143279397ece43589ddd7,433f6f4f964fd55e540fb5fd22713d0e4ac5c079,,35,608,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/6089fb76e5977626a0d143279397ece43589ddd7_433f6f4f964fd55e540fb5fd22713d0e4ac5c079_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/6089fb76e5977626a0d143279397ece43589ddd7_433f6f4f964fd55e540fb5fd22713d0e4ac5c079_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/6089fb76e5977626a0d143279397ece43589ddd7_433f6f4f964fd55e540fb5fd22713d0e4ac5c079_left_right.log'}",False,False
13,refs/heads/master,433f6f4f964fd55e540fb5fd22713d0e4ac5c079,18209c36a588a20dfdbad3d7c1fe4c1f900ed5f3,ab38a6477d3706c25afb1302a7c588e1a9497d2c,,19,230,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/18209c36a588a20dfdbad3d7c1fe4c1f900ed5f3_ab38a6477d3706c25afb1302a7c588e1a9497d2c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/18209c36a588a20dfdbad3d7c1fe4c1f900ed5f3_ab38a6477d3706c25afb1302a7c588e1a9497d2c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/18209c36a588a20dfdbad3d7c1fe4c1f900ed5f3_ab38a6477d3706c25afb1302a7c588e1a9497d2c_left_right.log'}",False,False
14,refs/heads/master,aa735066f74fa2145ae8e7166e598417cfcde153,233a731b52decc76bd38b86f6eb2945db907b65e,f6979dc4d9effe5d9d159c9ef9c97f597b23b922,,18,300,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/233a731b52decc76bd38b86f6eb2945db907b65e_f6979dc4d9effe5d9d159c9ef9c97f597b23b922_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/233a731b52decc76bd38b86f6eb2945db907b65e_f6979dc4d9effe5d9d159c9ef9c97f597b23b922_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/233a731b52decc76bd38b86f6eb2945db907b65e_f6979dc4d9effe5d9d159c9ef9c97f597b23b922_left_right.log'}",False,False
15,refs/heads/master,f6979dc4d9effe5d9d159c9ef9c97f597b23b922,ec603fbfdf4a21c60d65b07ca20cba3184a829f4,bc71b3ba31b890091cbe762269fc6bd1d536d40b,,30,371,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/ec603fbfdf4a21c60d65b07ca20cba3184a829f4_bc71b3ba31b890091cbe762269fc6bd1d536d40b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/ec603fbfdf4a21c60d65b07ca20cba3184a829f4_bc71b3ba31b890091cbe762269fc6bd1d536d40b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/ec603fbfdf4a21c60d65b07ca20cba3184a829f4_bc71b3ba31b890091cbe762269fc6bd1d536d40b_left_right.log'}",False,False
16,refs/heads/master,32ca672e2f9d88e597e16cb475fd8e59dd792e79,b4348ef08989c92f19d93888b77bd49e91134f75,7b77902b3fea947f1bb5f74275311fcf764b378b,,2,17,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/b4348ef08989c92f19d93888b77bd49e91134f75_7b77902b3fea947f1bb5f74275311fcf764b378b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/b4348ef08989c92f19d93888b77bd49e91134f75_7b77902b3fea947f1bb5f74275311fcf764b378b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/b4348ef08989c92f19d93888b77bd49e91134f75_7b77902b3fea947f1bb5f74275311fcf764b378b_left_right.log'}",False,False
18,refs/heads/master,7de74f7e17c3277dfc80b60d66ecc21c86b16764,b1b21210d271bc7ddd69efcaca87944b2aae86b8,c4c541372f6c96dc8882d94fdace5a6e60b4ccfb,,17,211,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/b1b21210d271bc7ddd69efcaca87944b2aae86b8_c4c541372f6c96dc8882d94fdace5a6e60b4ccfb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/b1b21210d271bc7ddd69efcaca87944b2aae86b8_c4c541372f6c96dc8882d94fdace5a6e60b4ccfb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/b1b21210d271bc7ddd69efcaca87944b2aae86b8_c4c541372f6c96dc8882d94fdace5a6e60b4ccfb_left_right.log'}",False,False
19,refs/heads/master,ab17dccff9350f477bfca55eaae6462897cbb57a,b04d89cef2d735b4ca98a584cb123fd0b130927e,d6c62f97c2f1bb7ff7b55f995928c690cd7ef0a5,,3,2,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/b04d89cef2d735b4ca98a584cb123fd0b130927e_d6c62f97c2f1bb7ff7b55f995928c690cd7ef0a5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/b04d89cef2d735b4ca98a584cb123fd0b130927e_d6c62f97c2f1bb7ff7b55f995928c690cd7ef0a5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/b04d89cef2d735b4ca98a584cb123fd0b130927e_d6c62f97c2f1bb7ff7b55f995928c690cd7ef0a5_left_right.log'}",False,False
20,refs/heads/master,016ee77e68caffee0212c391e5c417c865c0fc43,46fa39dd795284bbce2598b75c4b83a99ff6d204,08e630e65aa22db532342c250eaf6d9fc396e665,,8,2,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/46fa39dd795284bbce2598b75c4b83a99ff6d204_08e630e65aa22db532342c250eaf6d9fc396e665_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/46fa39dd795284bbce2598b75c4b83a99ff6d204_08e630e65aa22db532342c250eaf6d9fc396e665_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/46fa39dd795284bbce2598b75c4b83a99ff6d204_08e630e65aa22db532342c250eaf6d9fc396e665_left_right.log'}",False,False
22,refs/heads/master,197d1ef0ac5020f7fdf2147e79df4aafdda84ccd,a5708e35cbcf4e301e241cb992690d2f7180763b,60d9a63583fdc53014e974ff4e32f9e68c76b6cc,,20,168,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/a5708e35cbcf4e301e241cb992690d2f7180763b_60d9a63583fdc53014e974ff4e32f9e68c76b6cc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/a5708e35cbcf4e301e241cb992690d2f7180763b_60d9a63583fdc53014e974ff4e32f9e68c76b6cc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/a5708e35cbcf4e301e241cb992690d2f7180763b_60d9a63583fdc53014e974ff4e32f9e68c76b6cc_left_right.log'}",False,False
23,refs/heads/master,33cb26ccd340009db81d2a19372a3da5b5fa7fad,7a1425d6e7a97e8b47621787f353375f0860a2e1,4fd37388fd5f958a5af4b9fab5d08b2f3ad2e163,,24,299,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/7a1425d6e7a97e8b47621787f353375f0860a2e1_4fd37388fd5f958a5af4b9fab5d08b2f3ad2e163_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/7a1425d6e7a97e8b47621787f353375f0860a2e1_4fd37388fd5f958a5af4b9fab5d08b2f3ad2e163_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/7a1425d6e7a97e8b47621787f353375f0860a2e1_4fd37388fd5f958a5af4b9fab5d08b2f3ad2e163_left_right.log'}",False,False
24,refs/heads/master,1840abab53881bfe32f4492d1de885406820a986,a61b429d03cb823ba05ebe5b4004d48a244e1c61,0dcae93b2a11a4638c02b7b800b52cbae34b3b90,,11,82,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/a61b429d03cb823ba05ebe5b4004d48a244e1c61_0dcae93b2a11a4638c02b7b800b52cbae34b3b90_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/a61b429d03cb823ba05ebe5b4004d48a244e1c61_0dcae93b2a11a4638c02b7b800b52cbae34b3b90_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/a61b429d03cb823ba05ebe5b4004d48a244e1c61_0dcae93b2a11a4638c02b7b800b52cbae34b3b90_left_right.log'}",False,False
25,refs/heads/master,e92b991c6aba8b9e16750c484c53cfcbf4d6baf1,aa83937783b66afd77ca7ec2d288d8fd730b88f8,4592e6eebc0b924c58b780c92e86c6d271c86749,,26,137,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/aa83937783b66afd77ca7ec2d288d8fd730b88f8_4592e6eebc0b924c58b780c92e86c6d271c86749_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/aa83937783b66afd77ca7ec2d288d8fd730b88f8_4592e6eebc0b924c58b780c92e86c6d271c86749_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/aa83937783b66afd77ca7ec2d288d8fd730b88f8_4592e6eebc0b924c58b780c92e86c6d271c86749_left_right.log'}",False,False
26,refs/heads/master,0a92c587f75919b1ab51795e07db5b23e5b32f70,17a0d3ea347db6d5365a8732f163b9a514e1122b,05947301fbf5bb56a95a6831e46dd5126d42e865,,41,116,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/17a0d3ea347db6d5365a8732f163b9a514e1122b_05947301fbf5bb56a95a6831e46dd5126d42e865_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/17a0d3ea347db6d5365a8732f163b9a514e1122b_05947301fbf5bb56a95a6831e46dd5126d42e865_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/17a0d3ea347db6d5365a8732f163b9a514e1122b_05947301fbf5bb56a95a6831e46dd5126d42e865_left_right.log'}",False,False
27,refs/heads/master,f2bbb62e8994e97cedddbe5868b06025d1d30361,218398def64abe9bbde9c8616a3d1f4d5e91406a,a8dec983cc5f4f9ec976cd362a40a1523f38d04b,,14,16,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/218398def64abe9bbde9c8616a3d1f4d5e91406a_a8dec983cc5f4f9ec976cd362a40a1523f38d04b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/218398def64abe9bbde9c8616a3d1f4d5e91406a_a8dec983cc5f4f9ec976cd362a40a1523f38d04b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/218398def64abe9bbde9c8616a3d1f4d5e91406a_a8dec983cc5f4f9ec976cd362a40a1523f38d04b_left_right.log'}",False,False
28,refs/heads/master,4f82e0c2e51b7005cc89e849624c068ed150e52a,8387eeb55f154f78a3703af91aa246be3d095dea,91dd7f6279ffc93bc0218af74c3234ac851bfc19,,15,168,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/8387eeb55f154f78a3703af91aa246be3d095dea_91dd7f6279ffc93bc0218af74c3234ac851bfc19_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/8387eeb55f154f78a3703af91aa246be3d095dea_91dd7f6279ffc93bc0218af74c3234ac851bfc19_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/8387eeb55f154f78a3703af91aa246be3d095dea_91dd7f6279ffc93bc0218af74c3234ac851bfc19_left_right.log'}",False,False
29,refs/heads/master,e601614ae8d93ec0efdc76b194f1faceacc86c31,3c8660e27de0e0e6e83a253f16a04c90210fc1db,23774287fec310b4da9515d1c81aa2f5773c36b5,,16,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/3c8660e27de0e0e6e83a253f16a04c90210fc1db_23774287fec310b4da9515d1c81aa2f5773c36b5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/3c8660e27de0e0e6e83a253f16a04c90210fc1db_23774287fec310b4da9515d1c81aa2f5773c36b5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/3c8660e27de0e0e6e83a253f16a04c90210fc1db_23774287fec310b4da9515d1c81aa2f5773c36b5_left_right.log'}",False,False
30,refs/heads/master,bb398f9727e164f950ecdca87a85568eb3989d35,25512812b18f7f949a12a3ad04bd067a1877615b,50bca441cf2428010c9b7db32d74c6139dc51d63,,21,7,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/25512812b18f7f949a12a3ad04bd067a1877615b_50bca441cf2428010c9b7db32d74c6139dc51d63_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/25512812b18f7f949a12a3ad04bd067a1877615b_50bca441cf2428010c9b7db32d74c6139dc51d63_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/25512812b18f7f949a12a3ad04bd067a1877615b_50bca441cf2428010c9b7db32d74c6139dc51d63_left_right.log'}",False,False
31,refs/heads/master,6b09e48534581b22727b01bc2276c75c826ee37a,73e295925993e3bd07a85e04a760a2fad66d825e,c2a7996b382b953d6aa2de4d26466457b3c049da,,3,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/73e295925993e3bd07a85e04a760a2fad66d825e_c2a7996b382b953d6aa2de4d26466457b3c049da_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/73e295925993e3bd07a85e04a760a2fad66d825e_c2a7996b382b953d6aa2de4d26466457b3c049da_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/73e295925993e3bd07a85e04a760a2fad66d825e_c2a7996b382b953d6aa2de4d26466457b3c049da_left_right.log'}",False,False
32,refs/heads/master,1f2073accdafbe413b0fc23b6d1449be20afd30e,4ed17a2c41bdd417e374a22e4082cd470589b4f8,02d46e28ea10f6a974c41a2eff52a3080e1e117f,,38,173,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/4ed17a2c41bdd417e374a22e4082cd470589b4f8_02d46e28ea10f6a974c41a2eff52a3080e1e117f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/4ed17a2c41bdd417e374a22e4082cd470589b4f8_02d46e28ea10f6a974c41a2eff52a3080e1e117f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/4ed17a2c41bdd417e374a22e4082cd470589b4f8_02d46e28ea10f6a974c41a2eff52a3080e1e117f_left_right.log'}",False,False
