idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/main,f28be8bd00f712c236b4c222f2b33191bdc96225,0266bc08ff43f871f679f0d8b5dd62322d8d2148,873e59fa9cd17656a71a208c11a1830c18203d46,,False,False,True,8,99,False,,,,,,False
2,refs/heads/main,eef1e081723e92e8f5ac56a2186478eaf3069f15,85135d55e4e32e29724c3833731249b92b9ce9a9,bf9e32508b67a86d5603c245814b62bce0acc028,,False,True,True,32,388,False,,,,,,False
3,refs/heads/main,85135d55e4e32e29724c3833731249b92b9ce9a9,4efa07d93fa0d2c6f0b16e49815bab6103ee6878,da8706955588b3a1e9c52d4136318f39387d698c,,False,True,True,20,216,False,,,,,,False
4,refs/heads/main,4efa07d93fa0d2c6f0b16e49815bab6103ee6878,e63a32385cef6bdef7ae63339cef60c01d842527,abb37e3cfda2f2774f128d2a4f8299b4d721b452,,False,True,True,27,291,False,,,,,,False
6,refs/heads/main,abb37e3cfda2f2774f128d2a4f8299b4d721b452,f1d38f9cb55dfda2daa2fdcc17450748d48e5b69,e19d5289c8764302aa3b53fabaf9b1d03742d5d6,,True,True,True,32,412,True,Tests_passed,cf6ee7b8f349e6091661786faf71744a24ed828424573aeafeabfa71d8b7e581,True,Tests_passed,1b211d7188d7dcec5f00c10c2e40047a2281ccfbb5ead8a303a1bde7b9958485,True
7,refs/heads/main,eb9644381c2b5c4a171263ae1a6046d60a04dda9,6c0eb080159fb600958e8ef85114a68bfe6933aa,57d463d3a2ab05582915dbb457a4d189eb9862a4,,False,True,True,12,168,False,,,,,,False
9,refs/heads/main,4b92839f6d791d1183c2c48ed45a7062b4f4be6e,f8b15762b566f8675589fcc8b287428d049d8c7f,6c0eb080159fb600958e8ef85114a68bfe6933aa,,False,False,True,4,18,False,,,,,,False
10,refs/heads/main,f8b15762b566f8675589fcc8b287428d049d8c7f,2070ac7a0c3a59f4f06bc0b2baf6a942612354d0,4c3eb6d4ea4e502964bccb135d27e6d231002082,,False,True,True,15,353,False,,,,,,False
11,refs/heads/main,335ef9abdb1323fb077806343c2678960d096072,f447e78e0af192bf7880698f7d617db5ff7aeb2e,f1e7536bf8dc6aa3dde173a601a88a0531a5671d,,False,True,True,14,146,False,,,,,,False
12,refs/heads/main,f447e78e0af192bf7880698f7d617db5ff7aeb2e,fe2c8a77a12f8160ad56173fde63b0934c5780c4,fa54fbfadaf27b637d2dded6754af7346a601bc4,,True,True,True,11,224,False,Git_checkout_failed,,False,Git_checkout_failed,,False
15,refs/heads/main,b01d8427258d912bd8eea44fd4f1d750d0b7695e,b678b43637930870935ea245234d1a5ad88ba75c,9c0b03e1b61dc033d277eb138c2ae8418d98ce28,,False,False,False,0,0,False,,,,,,False
16,refs/heads/main,33b7d0c646c90d47b71432f826571f8570517f20,0044b31735b7a6af8ce8ed93bc749c1677025fc5,083b9d584bfa0d5b137a726f050752fd83c7137f,,False,True,True,2,54,False,,,,,,False
17,refs/heads/main,f8cc6323e56422dc3af286825ae84dbd85a8b275,3fe428611943030ec8ac1845ea0d8d38900cc446,d497d49f5a6ad7359908f48dd2ecbd4e47e3c627,,False,True,True,163,122,False,,,,,,False
