idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,3114f22d55cbdaabe23b0d4c814181c5c550deff,54ef14760f5f639563e063f130c9ce25049859fb,b3379aa84215ffa3f7214898eb6dafac1e1cd069,,False,False,,,,,,False
2,refs/heads/master,54ef14760f5f639563e063f130c9ce25049859fb,36ac58d206fef3aad49c2d44a7047c504a32af73,577326c04e8ebfd5470171a352bafdd9b27acb8a,,False,False,,,,,,False
8,refs/heads/master,eae86bb69983eff8754d7259e8a7a406b981f8ee,d8f8f99a4dfd7dc44ab2c43c9c534cae9c74a7c8,a3c425aed1173a58d1168afb8670a3aa2ee60fcd,,False,False,,,,,,False
9,refs/heads/master,4805249c54c9f0146065453c59e5b433da36b573,836967d4d29acbb9d35754462d559b07f65c6047,d5cb8e8eed9a8aac16b0f2af0c844762db6d770f,,False,False,,,,,,False
10,refs/heads/master,836967d4d29acbb9d35754462d559b07f65c6047,1aa344c7e06a8e8403f14e9471d6f0c43aadec14,eeb6e68a0ba0e900cefbf6a98cecc8c72d966e44,,False,False,,,,,,False
11,refs/heads/master,1aa344c7e06a8e8403f14e9471d6f0c43aadec14,70a7745b4b516ae357b638e84d0877155963d0c3,8d70d0788c938ae26dd0d3b0ef2327ac6d7a5227,,False,False,,,,,,False
13,refs/heads/master,c73aee7bfb9d5c3488412b84d8f83961f57abcd2,5c7849bea5cd1f26dc97a5b85f069a3b586485ed,439a077b1b18513bf3f5098302d0ed60bf8f8b95,,True,True,d714c4a766c21dc385c0d544e7c5dc50ead5d01e4766b7677a5c5bb21ec12c8d,Tests_passed,f2e6f1df83fd93d10934762faaebbd3c784216a6e0fdde6cdef6fa00cdc777bc,Tests_passed,True,True
14,refs/heads/master,5c7849bea5cd1f26dc97a5b85f069a3b586485ed,cb49187d9a84ab070a49d6af8a16bb00b59da572,399a1ef752b17491e80b0fedc1f4b2668e51ed36,,True,True,1b7bdf6ccaca77f530e33d4247aab27392b865be1741ee544661d01ccaa061d5,Tests_passed,5f9b74f3ba14a3159e310483d79e86567f1d607d607205095d5288a11ded26d0,Tests_passed,True,True
16,refs/heads/master,aa736d7d34409a2d7fa3daf11880562a03cfaf57,db777e16ccec02759c7aca3c17d1f3d17f398ac1,62c0bec78874088bd4f85cb7d71f20f44398c8a6,,False,False,,,,,,False
17,refs/heads/master,9ecb5c5a08063ea983a6a24c660c15ae2594b8ff,81727be2d3aafd4ec40c543c9401f12771813a93,032f662ff20997460f9489c01404d9d817d12a01,,False,False,,,,,,False
19,refs/heads/master,a140762f9da56a6b4fd1217ac69a9ed81b8e57a4,741a283e2ed071188a5e6f8a964b06537b25b582,1491e14932db478b2692de7c98d528440ff24d8e,two initial commits,False,False,,,,,,False
