idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
2,refs/heads/master,726be4b73610024a5f18a4aeaf04106c1e72b70b,959ade3006296133a9920eeb013d7e42e73eb970,7810746d1fb3948788194a71c149f136b84513e6,,da06fb8be2df333770632865db64e792dcb35eba01c6a56258c6e5e592b2a2e5,Tests_passed,0.0,e7fa733586f32032942a59d45f5076e964156e980ebe794cc2f00c506c7c69bc,Tests_passed,0.0,True,True,True,True
3,refs/heads/master,9e6402e72e05d02f91e0b43a206658d76158865a,9ae628a892b0a874c0285ad0015a37df4bb7cd4d,72b92ce09d688d56f42881c47c391e59cee84e49,,d945fc2170dd00aef9e1424c26e61bfe8852416c16460ce894bfc63ea371f56b,Tests_passed,0.0,f0de9d97e7f97172661133cf6e1e1f5a776a1311223782e7f0fdd97bd9827b58,Tests_passed,0.0,True,True,True,True
4,refs/heads/master,8b95da4b028f030739193f1d3c78a0743ceaec51,0875893c76fed35d96096b459e62ed43fbc7634e,062e4aa4a7e77a8427fec4d655085b1c3690b9da,,ef7214d481b2ec55a26e0ed4385c95141079427832afec4beff11067f9d69de6,Tests_failed,0.0,b0441c1c83ab5981ead4810cbb4c3783cfddacc35558ebdc9f056fcfcf2be7a4,Tests_passed,0.0,False,True,False,False
6,refs/heads/master,0d139ccb3183b7cc13a2b9635defc835c4d48ff7,ab2af4a0a6b96b4483bf12edd966f0875a331629,79b952839cffa35088e9eb253d5ede6ca24b1a5f,,5b78a3a173e1a03188095cdcbe791e410018c4984864100c1a7943f479c375ee,Tests_passed,0.0,f2f5185889ed03bd074cfe1709d4d51576dadff94d3a0d1b7da382d67a3be0db,Tests_failed,0.0,False,True,False,False
7,refs/heads/master,69461ce49e6dd4e49113b8a052b8e59a0d863ceb,44a70b60832408cef3dc8270ff155ec41893e9bc,f47a91d3b3b499e52a13c090a8ca86c2e7996bfc,,17c6705d0e48595e773553bcecde3c3731ffcdbcaa113f438e65c84bfb33498a,Tests_passed,0.0,de8dc64add9562d864a2a04b744af41228db8a336e6c9b48af46433e11c1e4e9,Tests_passed,0.0,True,True,True,True
8,refs/heads/master,6bdf4356c479689acdc577adb5bbbe81be95834a,ac9757056aea9d8735226269f4c59e0a8ed0e334,4445560768093a8a77907b251128a3718547dedc,,,,,,,,,False,False,False
9,refs/heads/master,4445560768093a8a77907b251128a3718547dedc,804e9a81ba6d683881c333edf1d127db16ec0b44,481649ea7b75c07c57e2c128c3c0350abe31c4fa,,6b4c31d9a3c9c2ad2b508e0abedd4bfe36d2c93536d113be35b25c207b12f556,Tests_passed,0.0,a3d721441b4c2672339d4b1afa0c7dbd6f154ab6eaa834611d453e7e33fbbf0f,Tests_passed,0.0,True,True,True,True
10,refs/heads/master,804e9a81ba6d683881c333edf1d127db16ec0b44,ae59f86c73d8830bcfd5a2dd1f7feb0b39e4795a,e9c8ccee9be53f2caef674170fcbafd2f58d684c,,e8853d11b03f27a421c5188158922998874ab2b4576ac19bbebbe1f159cf06fb,Tests_passed,0.0,98ed51019c928dedec7f730d54297e0266130b64b62ceadb0edc157337a9e181,Tests_passed,0.0,True,True,True,True
11,refs/heads/master,a6a8304a6c8110756b78c57a7dc867506bbd3ea6,454a55097cb2e216b1638a522789396ef73a639c,ba0497f217dc725a9c2da253d66a446067ddd573,,17761f0de13716411e5f34d0c878299c91f05ea7d6653c0d5c7937857341badc,Tests_failed,0.0,32ea1f73e30bda2dda73a6f2c4dcb5912d1a97c30e1b1cb966818ce5db23d29f,Tests_passed,0.0,False,True,False,False
12,refs/heads/master,46c3a188cc9cc366a572fbb20054dd93f79db958,417807886cb4cc4a1f4253b9938923cb81b96e3d,07700262c72106811724ec2a1823794bed85e2d2,,51bfa2f9204153bfee152b708902bd8495357c2a54b492f016ce577bdf166dec,Tests_passed,0.0,0cc5d8ecd324fe217a5b2d2d110a3d259936c1a717729afe90343f8646e66af2,Tests_passed,0.0,True,True,True,True
