idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge
3,refs/heads/main,6e5fab39def5012e84a46e7de02b8ebe7bf4048d,ad4449bfeeb2a3e7dd60db2301bf4691d0841cb7,9b5c68434933b7fbcd9a28bf0af85a26f702a34d,,True,624,0,Tests_failed,35791b723c37d05dbf5bd3658cc812f5857f7b2ce6c3451f02686088f156c720,False,0,Tests_failed,4b9cef80583e6817710d958140f1c2aad5fc17ff9061a8712b44d114b0700698,False
4,refs/heads/main,9b5c68434933b7fbcd9a28bf0af85a26f702a34d,9d24cd00c7c9e5e10ed9139c854383e5af34e245,229a820bf5104e1b92eaabfb4e4f0dfbccc255d2,,False,89,0,Tests_failed,03987f7f130c2b2abb1bb02ac1cadd39f081f9f76ccba5ed724e1a88ad6d6dc2,False,0,Tests_failed,5f20ff4197137361d1e9a285009cb0c2c2506912b086f31fc70fef0df5beaf71,False
10,refs/heads/main,8691cf4ee409de5c6b22f614f956ac599dbd9640,22fe12f273c5d8222545d37f8ddea7100d73a0c2,a3f2b8cd00b3812c9cb3c9b3e209cbc3be9b2b7f,,False,33,0,Tests_failed,6fd5e18e71f51628a3a849a06f8d48b98210b4a8fa48514cfde58db7a3519d06,False,0,Tests_failed,e5346d250ef258efb8fddd24cef7f1f4fc1bba57c4a36b7a1b9db0dbf1c6c17f,False
11,refs/heads/main,a3f2b8cd00b3812c9cb3c9b3e209cbc3be9b2b7f,1ef3b2cae7aa17f8dc242f392f324bb53c42f9ee,d3644045011ebeac19e580f4c123e1ff8966d394,,False,56,0,Tests_failed,cb73bfbb3a8a0b30bcfa2060427dcaa595e121c6515f96947934d22ae0c9f0f7,False,0,Tests_failed,c7f6c5212809f031c2d721946a14f5f8ae7d05d9bca9725ee97c96d9291e8eef,False
12,refs/heads/main,1ef3b2cae7aa17f8dc242f392f324bb53c42f9ee,669696fee4b014697558d1954bd5ca42cb2b189a,2b7a40b96a049b51dac6242c2114d56d3e7afef0,,False,53,0,Tests_failed,ad459473b31f0a06c65ec9b62df97d22e4a11c5179cee5fd9b5b3d9a0b669e42,False,0,Tests_failed,df80b55469df5f64b1b650de5cacca7386e746a5c4d175d3f0b28f6efa5d0d8a,False
13,refs/heads/main,669696fee4b014697558d1954bd5ca42cb2b189a,57d8e5ebff045f178581fdd9e273932645669bd3,fff5cb3e25caaf284c4122ad54dd0bb4fb6363bb,,False,50,0,Tests_failed,29d30a69d8e39ce0f9d8ba799ec72311b62bed0f694d25bcc1745f95e7395bc0,False,0,Tests_failed,f149efef0ec327a2ad7c5e9eb6b66c2bac719f04d950a44228068d77bfddf2c4,False
14,refs/heads/main,57d8e5ebff045f178581fdd9e273932645669bd3,9b33f2387540007725b5501733d4256f047ebae6,eac538dfe07a4554eaf2fd0dfa84df5cc8741f38,,False,47,0,Tests_failed,b0e9a5cfa666afc55c977e84d5ee9349974c817c519af37fd6fe463ecd8178be,False,0,Tests_failed,7bedb0b4d391f23e88f980db4cab03b717d384312e0ce2ae2eda03f4ff612fff,False
15,refs/heads/main,9b33f2387540007725b5501733d4256f047ebae6,8c29b2ef9c68fd524932c15ac7851f80fdea47cc,2143774a1e77acfa80530eed2868112c47c0ed68,,False,64,0,Tests_failed,cfc91a1d0e0a15c016a7b99bd68ff21898878711ac328c10031d0193d9673e95,False,0,Tests_failed,9586775985914fa73dca3e44c83011a782c3871eefebf115f8955677f682de2d,False
17,refs/heads/main,acd7426a48d31fae576219f7302428795fb9fb75,9a385377c54d98719c0682742f2083c18e1ae34a,dd5593efdf6d2b71d14766dcee7b1cc062fd2400,,False,4,0,Tests_failed,84a2130a1142c23eb517d2860e131bafc36efad7b98790ede89752def968a77e,False,0,Tests_failed,c64b5ce59847a34cff641d44d88a570b74b7b7644233ffc08d4e3ae3ac3dbb02,False
19,refs/heads/main,d72e7ac4265cd5c249d775e113d6a9e2fb0bb3e2,2a57efa44f639bc4b0282a1cca4379b05a973ef4,2dcc6a686700e79e45ccfc615c75b0a7dc4b45dd,,False,25,0,Tests_failed,7406bd39d48ea938b7563961470df086396a334e23fdecebb0bed915c88c7c55,False,0,Tests_failed,8b8adc381a524d618b7101e3fa114c396cfe16005a03521ddec6cd01941feac4,False
22,refs/heads/main,8eaebfaf973f7e2271f84e0acec54f76e4fc0a20,9ccaa26b45ec0539329bf42644c7d2284999057c,b9e8f18b260c7cc7cdf5110c7aef0c558c1e40e4,,False,15,0,Tests_failed,d0deaa853acdf5a64c1e9924edb54c3f1e1221a069ef4e4d67d6ba406048db95,False,0,Tests_failed,a2270ac67cfbf41d6ba2fcb7818afe60fd8583b2c29568042004f74aa09abbd2,False
24,refs/heads/main,96d295aac2b64a52636fb01867e1d2ace13a7824,92c57e844856bd6c71ee2f726ed2c99a4496636a,7ff661e4e7830fe82d6d08a22e3b3a389ba2a979,,False,4,0,Tests_failed,fec2bcbe6365ab6830bcd21a7fe0fc4df5fb74081488773b501ac03937509b5e,False,0,Tests_failed,366ae27083fbbd06faa258f847ee9f0fdb1605ba0e9a823cf2abad7c61aac1ec,False
25,refs/heads/main,7ff661e4e7830fe82d6d08a22e3b3a389ba2a979,e55caef0b7917b8b25ed484880adc5effc70eebf,28609583780763b17b1ede8a5949780ad38fe7c8,,False,876,0,Tests_failed,9d5e099b626928c9f9824d8f993c4856243dc62c71bb912a2ae1262fd7b5ffa5,False,0,Tests_failed,1cfb690f3d3fb29a791681d5463ba9e1ada1147a627243ed1b98e43300d5b94e,False
26,refs/heads/main,ba3a311e69af62064957845feb51ee5e588b2dcb,3ee08d80335f97005d44d231a3e57c0277263c1b,724a1dcc3702cf2e7cb93204e5d4537ee6455907,,False,8,0,Tests_failed,07078268bf27e91c3397981d14230c0a711bc7af7f422addaf9550379841544b,False,0,Tests_failed,aadd46b4dcc8f50edf92cbd9af0847c4f8c95cdf6da8fb61d5aafbb1c8e4f3f8,False
32,refs/remotes/origin/pull/640,362d17d885ff596aa05c133ac7af93b1bdcdedd9,bed785be2da307f3597c6584f788c6c4fb2ba512,d7e807b7f994e3ab43fb1aad1e7faf8188dea25e,,False,8,0,Tests_failed,10e8ab0e48e29c28de66bf296f7bcaf218e91d466d4d1f86f606c51f35db08af,False,0,Tests_failed,c2d5c1d4121ff6ce55a06548340fcb2eb8b9e5610be683a47b24f46a71bd9285,False
33,refs/remotes/origin/pull/681,65b29ae32bb2c3c02c7623a6a490453468be3f8c,c05321ccd319b637d00eb98471e7044c22446315,0aaf045cd04606fc17b974303c3a5814686db23a,,True,27,0,Tests_failed,307f76e6e6be1920b7c2e3069af5938d3a53ee801f262d966708790af2f59f67,False,0,Tests_timedout,7e7c8b967dbfa3e092d82bdcb163d7b4a7a009ed6ddd8868a1d0055c8544a2c1,False
