idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
1,refs/heads/master,1de1d2b3d218c14de4c6ddef4953ae26648facf6,f057957f8422efc8b22f981e77d86dfeb353e60b,399473a583018927ef4a4dcaa2aa14502bb96885,,False,,,28,False,,,,,,False
2,refs/heads/master,f057957f8422efc8b22f981e77d86dfeb353e60b,0a06ceb8710f97e42e15999d7b90d6634533e745,f8fa335b932058a2dc1dc685722abec953097d6e,,False,,,169,False,,,,,,False
3,refs/heads/master,4a530b1b550e81b0d478e125636d2d21e02be747,30cd5a9a3126c251333a93675bdf586719aa78f7,2f93859ec3046920aedad7dfbb5f8935187e68b2,,False,,,27,False,,,,,,False
5,refs/heads/master,e12ff979f0e5ede59b477733349c6f333a2c0314,8370e29bb5cda83ccab1ab472debde59deb22844,753c6625e528ef9245ba469d004ca8e2661a010a,,False,e3a338740bc52215e1a80344afa37d32317683d831fb4fe27a4251a5704e8c8d,44bc7e75ed499ce1caa656ca2aa8a45d729f39bbce18f44791e91558fd6ccce5,32,True,Tests_failed,0.0,Tests_failed,0.0,False,False
6,refs/heads/master,1c4b015d16432295e786dc4f806cdd077c85043e,3a9c8fbeae40b18268af3d4d87fb81084233ff9f,70ff98d5cbd5fb005d8a44ed31050388b256f9c6,,False,,,2,False,,,,,,False
7,refs/heads/master,40631bdf503473054eefd27b3c2301bfcbe9643d,3b2eab623277d4e6f2dc3b9e355ed6bb9dbbf84f,d340856e78925269ecc76cd16c29850fa9ca01e0,,False,b769fec65d45c5e79c80ab99e224f789b6c0aeb9e3e349de1018b4f1b8ebb4ed,fddd559d58f9d6cb8f7564f484c97d417403bf486e0bf54c90bc9d00edcb59d8,111,True,Tests_failed,0.0,Tests_failed,0.0,False,False
8,refs/heads/master,3b2eab623277d4e6f2dc3b9e355ed6bb9dbbf84f,f7a84bf2e1dff352c83089282ff1b1aedc20f901,5294c8728929f8c97c373141227242df8bfe7e1b,,False,,,12,False,,,,,,False
9,refs/heads/master,f7a84bf2e1dff352c83089282ff1b1aedc20f901,769ebe03655169b2eb380600912a55ac88b13efb,d3d848848db654d756ade20bb0391422f31e9a05,,False,9234574291831c67d3230e4c38b36fbc8472643a768d01b4f046ea625de62e1d,654165e59e484c23f5a9f49699e3e312fee1e3845187b905bd62a73b5c0d2ad8,32,True,Tests_failed,0.0,Tests_failed,0.0,False,False
10,refs/heads/master,769ebe03655169b2eb380600912a55ac88b13efb,3ce698726b353dd06acaa76777c6c2451415b850,f33497c0117b556e39fe806581e717292e6862ef,,False,eb53ff36ade260ad3f7acf3dc544dc05825940bc27ae944c64c042528a4aaef2,c2b438d44c637de6fb7b3a0b6c0613047999314b77dc417abe36c0a576b8ab2c,28,True,Tests_failed,0.0,Tests_failed,0.0,False,False
11,refs/heads/master,3ce698726b353dd06acaa76777c6c2451415b850,29dff3cb48615c3d480cd400774d69ce724a9b84,ef2d858448215ef8639663c186653c501ddfb932,,False,b7e952952d5075231d773b7e3d24393202cb844f9319acd353f3fc8ca84312b8,102f00f9d0afbc6ddc01b199b9ac98dd59ee9fbee01d1156cf238d480fe44b42,40,True,Tests_failed,0.0,Tests_failed,0.0,False,False
