idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
2,refs/heads/master,5809ccc76269b6a862d5670835367f18ad2061ae,33baf16591242cead99d984a2d1f4c0d747989e4,0593efe9ae3fb77d9ac067420e2ca07b0600ccc9,,False,a3d3b344798a3390d4c5ad3aaefc15420eeb7ab2cb150b5aed609cedc5b651b5,5b8354b4a36983f6480e12595ab97547febf13bd57ebf86976e39523db126b3d,1955,True,Tests_failed,0.0,Tests_failed,0.0,False,False
3,refs/heads/master,fa05d527e0822c41bba70b44bab6a9919935e2ad,e923e4be515c90f5510b89f67c08251dd85d252d,2a257869ba3b1ba64ea784f08912320f901784dc,,False,82df5a0036eaa2b841a0b99e6a6480b7a54356e186059f65cab545bbf544a9e3,2ed53ab4faddaeeceaf9dc3f2424016ba914508ad41ab8c399c1a7f6ecd21069,1826,True,Tests_failed,0.0,Tests_failed,0.0,False,False
4,refs/heads/master,f05fe0a0f789765d42a9c1fa1bffaf6b3066f0b6,8c4a46ed222dcfa53b2f17713d7e1e3cbb879749,da6ee07b7c7e9490eecab136c765b62b0ff32850,,False,e23e8cb496400fc73fb0f0292b73b241aba879bf4e1d4c3e57d5979797f2460e,488402d9ee25cc190845ba015b7093a9faf217d254b52d2e6bb8e8dd6fbc3ada,678,True,Tests_failed,0.0,Tests_failed,0.0,False,False
5,refs/heads/master,d03239ad44cd127fecabc24a485de8e9afeadc2b,871d4bbf8697f87a9f4c73dc14cfaad47669a308,adf9dd6c595c932e32380c4abebed82178f83097,,False,83ddb257a8401adc2807290a220c2dec096b5f5211c4ead7ae498d53e06d4013,7012305d014be39fc58331b3888872e21b88c4ab42bf7092bab4d5b7ee0462b1,347,True,Tests_failed,0.0,Tests_failed,0.0,False,False
6,refs/heads/master,adf9dd6c595c932e32380c4abebed82178f83097,b00e4e240b05b38540b12b299dae7eea03caa034,f52d644886715baa69698c4717edd1bc0c37e6da,,False,,,10,False,,,,,,False
7,refs/heads/master,c08e240f0335d9e61225161159c3d898b4452ed7,51915f986370307c78f9c2a45ab49ea5f9635755,2c87ce48e453688f63882ed406df152b18c05dce,,False,,,7,False,,,,,,False
8,refs/heads/master,3f8f315e5aac406387c55a17146fb05f942cb6d8,980d93dc7e8d36796e6d7ef38ae9851441daa634,c3608930652bae16160239eff687e28a653e4af5,,False,,,53,False,,,,,,False
9,refs/heads/master,980d93dc7e8d36796e6d7ef38ae9851441daa634,45724bcafcca2a47b33f5a4d70904a4de5ba3d3f,5100372f530797b12b0d231201f6d1471e77ad4e,,False,a2e84cc6c11c4fdb1bc82e8e74ff97c7e32ad1b068753cc3f4ed850a99af24b9,f04e8b400d5f441dce34b63b6ed8b7d16d95bbe17c6526945c1d8d4f3972a668,790,True,Tests_failed,0.0,Tests_failed,0.0,False,False
10,refs/heads/master,45724bcafcca2a47b33f5a4d70904a4de5ba3d3f,010533d442bf1473b52596ae5681ae6a180bee99,82fb7988c65aded2b3ec74f3e6dd5ed37b22d907,,False,6823bb5a51579ae3bcb353121bc823020604e167e37ba12d9db61fbef22be390,91002306a83f27fdd417e84a0b6634480cf0dce186de5066cf55fb306f80b5e8,4,True,Tests_failed,0.0,Tests_failed,0.0,False,False
11,refs/heads/master,2e3592397731758c8911a3e1a8893feeec2f9e4a,b48a0ebb67cec9670ca5849c7241e955861a91c7,13c2ea1c824451a9ee28dbe7e4c9aec65aedcdd1,,False,89324cec42ee24271341f25d9aff52af5b8423e1b4da2106d81b0733932354cc,410f921fb58e6d8256c6e8bab99ce6978758f3421d7f44133eb872449c834bfa,47,True,Tests_failed,0.0,Tests_failed,0.0,False,False
12,refs/heads/master,4469ee4d0d8ef81497d6b97f35b57f972cc91b82,c66b70650a9578a0e91566aa3e95ffc8f4a12b95,c69d1eb2293098cdf8008f505e46f8226f9b8c4c,,False,d335b054ad61f909b9f7d501635c5c7cb887f1e5a45082c2f572f9a8a6f01814,6bbf20b03f48d0f4f43f4b414687383dd1f7f1ff8b10cf4067f8611d8e9152b0,371,True,Tests_failed,0.0,Tests_failed,0.0,False,False
13,refs/heads/master,2ac6d300955b23c386b36ad359c9da8fc7d5724f,5da5da154457fc36192d9df067f8becbdff8bcdf,0a6071bc10c4d80dce537d237b3e257de1554cf3,,False,fd040772552bcdfdb8cfbd93d0bcbc0349e57748a0fbcb34b62536f5d4423577,105fbeb2b6ed45d556121e58e2ea27ebc7a09e04ecaea19dac1a3b1d5af8911e,103,True,Tests_failed,0.0,Tests_failed,0.0,False,False
14,refs/heads/master,6dc872de9f064f308a09e071802817a75b26f85e,57f056719c13d91b21f1c92667f71a544627c026,4f4683c329377fbfc649875461feafb0a8dc086a,,False,,,29,False,,,,,,False
15,refs/heads/master,ae300e398df5fde01ff553b44c656ceb875d3fcd,a9a43638ab6c2747509517e707426e0cd912f126,82e3ce2335bd9a3d6c9c7b08efde40a59ef1ee5a,,False,,,3,False,,,,,,False
