idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
2,refs/heads/master,fa355bd9b62c3c2fde21d14e804aa91905615e49,92cef59c6594a18f93a9e9700e3fb41f491180b7,80c874e26a777e8edd3b6688e411a57d2bb9a683,,False,,,9.0,False,,,,,,False
3,refs/heads/master,92cef59c6594a18f93a9e9700e3fb41f491180b7,64948fbac47eb4855efe8dc37e7212656581c364,aad9532110084a7bc90d4c6698da4ff7a1305479,,False,,,8.0,False,,,,,,False
4,refs/heads/master,64948fbac47eb4855efe8dc37e7212656581c364,839de3930e6e98a688f600beb8d5df62a275d7e9,14b37e13843544b63f7ade2cc4cfa64197104fe8,,False,,,7.0,False,,,,,,False
5,refs/heads/master,839de3930e6e98a688f600beb8d5df62a275d7e9,c4352184ca792f237de20d8dc04e5fc67ba86c05,9038326d4fe3a6c6c2e83d23b0111a7dd73de4fa,,False,,,6.0,False,,,,,,False
6,refs/heads/master,c4352184ca792f237de20d8dc04e5fc67ba86c05,a261e1d6dc0f47820a3ffac94be5b42e178366b7,68bf6f861f7bee875a2873072bdbd8033b3f479b,,False,,,5.0,False,,,,,,False
7,refs/heads/master,a261e1d6dc0f47820a3ffac94be5b42e178366b7,3dff9407f83b0073d28a3f3c75d4ffba6a13f530,5797b5bdd1747e0c91cb025457640f6fd0fbdf47,,False,,,4.0,False,,,,,,False
12,refs/heads/master,940af397c4c27995bcf56fb26151d7a98a662e8a,c8915ffc3c76750c7c795225fe17db162dff43a5,d1d72031f209d864ee721c40cd9ce1e174383577,,True,7754199c00a1bf066a8ad588e6ab14cf4ba3dd70bd0b0cf725600cfcd3b2fd0b,c66c21a53b5ae8fb1d0424331487e954703c9cbd188aba10271ffec58818bc38,106.0,True,Tests_passed,0.8910256410256411,Tests_passed,0.8625522498155889,True,True
15,refs/heads/master,f7054a673cca04db6ca3009df97e07d2e63bdb04,35c324857dc4a9269395c1823bb3ef1b28db2081,c9ba5e8946b44a15b5b6125c36d6cd0e5db4235c,,False,,,,,Git_checkout_failed,,,,,False
17,refs/heads/master,5392256ddcb2e290c3dfd9dcde983c9b48b7702c,92d4fc30bc42abe653c0d617999b9de4ad6a6d3b,1fcd6af9d9f74d148780545cbf2da7bcc64fe215,,False,,,,,Git_checkout_failed,,,,,False
20,refs/heads/master,1853a1fbaa1f3fa677ce049dd4d016c282ed4380,5ef99b24ee9035b2bcc0e846b0fafa26a4ea0181,2f17b67e2b12f18f843dd9019199402e9fd1aec1,,False,,,,,Git_checkout_failed,,,,,False
22,refs/heads/master,017dc4e27751aab5197e27cec4f8859f0a78e1ef,9508731dfaddbec898f88f9fc7b040dd235e0a54,8bf56937e2db77679fd8b0709d1b097c29711fc3,,False,,,,,Git_checkout_failed,,,,,False
26,refs/heads/master,8a6c32d9db9f8f7f95872cbdb0b15d1213d80ced,e33fdb143639748cd198e6698da99f29d7fc614d,b743e74aa2d3cf020401ac1bd848aaaf2d483c06,,False,,,,,Git_checkout_failed,,,,,False
32,refs/heads/master,65f8d12d625e3e5a5ba4b5bd6636b7f991cedb6b,31190d3cb577496ac3c45571738647d2aa3020ca,2b337b87705a2a6298fde33d59465598901535b4,,False,,,32.0,False,,,,,,False
33,refs/heads/master,c10bb817da089b73636d325f1ebe7f3e5dd100dd,74b954e8be726c6999c577e7c2dc298bd4d5e142,af91e58024879fa773b8f49f87566804a9bbfd48,,False,,,35.0,False,,,,,,False
41,refs/remotes/origin/pull/30,0373f2626ea883447a0337fc01e81d64d9da81ba,cd83fc874ec1c2deb06cb3f1f4cb3984ba9f3562,ffce9032cc253ad94603019af8265236cae319e9,,False,,,,,Git_checkout_failed,,,,,False
