idx,branch_name,merge_commit,parent_1,parent_2,notes
1,refs/heads/master,8db3f6dfc4d3f1ea580453cc32d7b0653338728c,6658f28207aa7d85151b7a8c939d39fc1b637cab,d82253da506d25eccd1b74d4ed915f250565810a,
2,refs/heads/master,6658f28207aa7d85151b7a8c939d39fc1b637cab,473f3044d02b8684a1ece0c9110b9aa6c52b525e,7d6ab8820e7515b15b0216a9dd91d67169d3a8d1,
3,refs/heads/master,473f3044d02b8684a1ece0c9110b9aa6c52b525e,ad847f489032a2fbe0038fa89afa1fc1829f3973,6713f3dba57ee3d363e81f4cc4d5de85d9d90e85,
4,refs/heads/master,6713f3dba57ee3d363e81f4cc4d5de85d9d90e85,6e96538a4121617cf1dce7cf37c85e1222d0fd20,61d0f151f87b192186718c9866d2a44a37cb6ba9,
5,refs/heads/master,ad847f489032a2fbe0038fa89afa1fc1829f3973,a10abd5c23e2010d995a19a390e58459cec4f361,61d0f151f87b192186718c9866d2a44a37cb6ba9,a parent is the base
6,refs/heads/master,b1d29b7602f643ed5c7dd04acaa1d63631910a61,d64644d33bd0f11ce6e3b9c5b5118a19f7cac75a,a10abd5c23e2010d995a19a390e58459cec4f361,
7,refs/heads/master,a0fa55093e7066a5356535bdbcc382f78daf23ef,c138b79d228f266a79b3e1059e0d717cb3059574,48843d4966dddb16e0af6ec69b8ed200638b2e0d,
8,refs/heads/master,2f714bdcdf410a757c0f2f3edd4a277bcd1a074b,b0fe4043a2a542862f2a770e6e205dc8fa599a19,d3f894167909799b54d940ffbd5edf24a0f5f605,
9,refs/remotes/origin/joao-gwtdesigner,3adf1a4b5e52fdd6e79ba6d9c5d705afc4d4f6c6,10b500e87bdfc3e60d5d2459cf1c167507fe7f04,d8f2214837fbcb2def46a2ae275928925a59f8c9,
10,refs/remotes/origin/joao-gwtdesigner,d8f2214837fbcb2def46a2ae275928925a59f8c9,c15321a192f9fec35c569a7cef2808c25a17bba2,2a86cb4f66f68735a57d8fa2f0815f35ef4c2d20,
11,refs/remotes/origin/joao-gwtdesigner,8a5c3d830083c0f0470a9fa7d693cea7fce908f5,14aa867f3c46b2fbeaa8c2098c0eacf131ff59b5,256f87dff43410507718d11d0480f4f0d24c914b,
12,refs/remotes/origin/joao-gwtdesigner,0108ec05311994fa96d76f1d7877107f9fa12990,ce9805aeb186720ebdad766101dc62111139633a,41ddc17ef1ebcd70699d7496624ef0d3664bbe93,
13,refs/remotes/origin/joao-gwtdesigner,fc3b25a24d7571b90fd6e2c8970f0f51e4bbb898,3d6398833415ff138c82c433bc2e34064d50da11,d5d3acf6be467e1096afa3684eec20a96b69a48d,
