idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/master,73a9438cb2fba77ef68ae64b3eb96d629084e748,019a0397f1cee30efedbfb8fb869471d7ae42591,39b863703a9b58d39ab5e5a8c56061271fc455be,,28,1,1305,129,False,True,True,28,False,,,,,,False
6,refs/heads/master,cce95ebb4e2fa524349d0c551fd1f78984fe4705,fe7cc583c52818f3ff70b0ca9021d611e5816189,87007c50df503471bb4fa7d568677e49d872b618,,14,1,369,77,False,True,True,14,False,,,,,,False
8,refs/heads/master,2c935f192846414880b94dd6f4dcb04675c7765d,7fbd9597eded7af1f90c27c19896330986aefe08,1ed73d2154f526350ea079b5b5de315c60fd6fa0,,3,1,4,2,False,False,True,3,False,,,,,,False
10,refs/heads/master,8c390840ef029281417b24376e547b1de6ddc639,f1811b045d0f32c9878f17768182e59bb03deaf5,cb362866cd0fc7b71d116d65f2a81b970f95e8ad,,6,1,21,6,False,False,True,6,False,,,,,,False
12,refs/heads/master,0f61ca6391ae7a41d5a8ef3552516432ad4ddb1a,a21f9ddbeac3a1bc61a59b67524c31d25cc2c0a8,258d5bf5262e3ce12e70c28695874213165623bb,,14,13,2,1,False,False,True,2,False,,,,,,False
13,refs/heads/master,258d5bf5262e3ce12e70c28695874213165623bb,e8f1a9a43d5e9e6928b1a5f7ebfc200d6f076136,7d5e5c1c644139fdbe6560f51d30f9bc0086c713,,14,1,411,62,False,True,True,14,False,,,,,,False
14,refs/heads/master,a450765d7aaf638332525b420018ee8d17936fd5,c14353319d5eed0708bf3f4f13f5e39c7b834e36,e33f32234ee482e8f791806f6b02b64c4fcc14cb,,5,1,101,13,False,True,True,5,False,,,,,,False
17,refs/heads/master,3a4c27d3b02856e9dbcbf917a764336d78883c73,2fb50aea7397183773b990af9634d166c392013c,9f367408ddade0f2cbb1f562975941da12a66f9f,,9,2,141,40,True,True,True,9,True,Tests_passed,d2807689bd36eca627ebdd7f02ebeee1c698eaf338af8882be4486ab8ecf7afc,True,Tests_passed,f0c803aba2709414567dbb301a52f53280070459dd93d888db95ecf7b55fbac4,True
19,refs/heads/master,49ee31ed805713d45e8a41db24b1ea284d25ab8f,62e17d4bdc1941f2c6294a209eb32b750e4f6b86,e36883a37212de2da834fd86f3d4c0713e85c362,,5,1,51,7,False,False,True,5,False,,,,,,False
21,refs/heads/master,a08d1e6e5c52bcee0ba14567c5a21e06fd91481e,8b67cc0f21b2ece6033d74ed974e6392fd26381d,bee537a7a287e3ead8fb3bb0655ef96aabf23fc2,,3,1,11,2,False,False,True,3,False,,,,,,False
22,refs/heads/master,75a196c614b5f05d3db2cd1f97d50074cd8c29be,0f20ee8153cf63a4daaac9379bba0310256a5f3d,1e6e113d90c9ca98fddcd32dc100e59ab949ec5a,,3,0,11,2,False,False,True,3,False,,,,,,False
23,refs/heads/master,1e6e113d90c9ca98fddcd32dc100e59ab949ec5a,a398555f8cf6827fc4bf8776b9788afb1851c408,d9fc419f5ca95b2b024ac1ca952aee466ca1fb99,,7,1,107,16,False,True,True,7,False,,,,,,False
25,refs/heads/master,a398555f8cf6827fc4bf8776b9788afb1851c408,4f2d00f936611dda12a38f7f2bf996a8807a74d2,c7e6598716c256473b34444fca9bde78f7dda7a0,,10,1,185,32,False,True,True,10,False,,,,,,False
27,refs/heads/master,822884f65e0b7c5da938e75c1941be8f9a5c41f7,a7c1de97405028ca3fe0078d57b6599a46354604,852ed479032275abf1673ee97e40a1082afb2857,,5,2,96,14,True,True,True,5,True,Tests_passed,7459b25c8c570b4dcd17b7f2381656b46cf97f67622e851449b50fa30cbdc962,True,Tests_passed,c243d55566836a5c9d115253cd733783cc91d5e9eb745d62711d3182e9381807,True
34,refs/heads/master,d396fd5b7ca1d3043a721b7dc46f2b8bbed3eb44,48f0a263756745697396204c242e4b66304a7996,65b01bbaffd202fdbebae745578cf48ef97ddc2f,,3,1,6,3,False,False,True,3,False,,,,,,False
37,refs/heads/master,f7f984d7126246c15fa6f34f9ef9685316c140c8,c1844229d1af523141269691c78d626973ac9f0c,a099019dcf6a29312544e6a4d4bd8d3a3efe3c4b,,3,1,5,3,False,False,True,3,False,,,,,,False
38,refs/heads/master,dd000b5e9f0f988c0d9b8ea2bbc7a3a0c7326a9e,b6aba6055855dc8d2375f25b178267dde25fa1b4,5866b6623fe78a141d0752a06ed29e8f722a1b46,,29,1,1291,58,False,True,True,29,False,,,,,,False
39,refs/heads/master,f16ae037d985d23eede0cb438446373b905ef560,95af5d40fb455314cbb4b87dd52996db8744d563,2f47ec09763493ce9624ffca14338bd9db97b9c3,,3,1,59,5,False,True,True,3,False,,,,,,False
41,refs/heads/master,3e3d895e49e29e4c1825d01c0df6250f5e61f7bb,0359c9986927817eb30d2e6d5ffdbeaf4e899a40,03f4432e6b48925019a83d8a226a682a6876aa87,,3,1,28,4,False,False,True,3,False,,,,,,False
44,refs/remotes/origin/pull/123,b792bf672bf9ba088a9e8f666c22273de39903fc,81104f9bab85771b9496fade19e5292c255b6847,b1e11830c7bee0cb5746c74dba52428ac3a61c6e,,50,2,2718,231,False,True,True,50,False,,,,,,False
49,refs/remotes/origin/pull/31,47dd18e927a234d208a0ed470c0d33de3cb3faf4,233b47a7b4d312b53492e208653eb1e69a8ece21,8932e7e3fb135d46474d6042865915c030c00a3f,,3,2,4,2,False,False,True,3,False,,,,,,False
50,refs/remotes/origin/pull/73,feb9d9bbcca397901e4d0a3e40706f8f165df1be,8a5931d17aeaf15c5a5cf7334ba777d56a9fef0e,cdda139dbd971f0e0332b12248d6c8825062f225,,44,3,824,92,True,True,True,44,True,Tests_passed,17e2369e28f8291013c8514e2e5b6d860c6b2924e8f44f2c4cfdf0435d54b8b0,True,Tests_passed,6e6c88e3a340b8e5ac13122171283fb23376c7f16732f3ae1e4427b29f58f5d8,True
51,refs/remotes/origin/pull/92,44be761f52c1b24438d3b938dc5547c76ef98ae7,12dd3c71a02dd4fe1c4a8eff8bf0807723345320,f9bb32e12be2b7111d7b5d7c984dcbc51c2d8698,,3,2,4,2,False,False,True,3,False,,,,,,False
