idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
8,refs/heads/master,2baf8e90b04c15dfe6f6fa4318bbb4fd6def0fbf,e57bb3abb2c2f32e21b33ee8c85ed5e18b6b5732,6f2bc66294e92aa3df4fed4689d2610282f39115,,,,,,,False,False,False
9,refs/heads/master,706502996be9113475ba6fb6933b6e44a31a4404,31a36f089fd1817a4a97e0d31161bda3ddc038c0,fcfaa0deb3850a44cd2d9efa7c4bbfc782b8de73,,,,,,,False,False,False
17,refs/heads/master,4adb2fae93c3e6334e48fe5e19c1824fd2cea91e,9ebd4260e0aac121f19c8d414d5e7aa7001b991d,1f9a76ddaaf0152cd8797a77c0b30f76a65ab9d7,,,,,,,False,False,False
23,refs/heads/master,195423b0034cf77898b653c9e35e78aa3a44ce11,dab42fff7af9a46f22bd7524b90258501125586d,851b62b7bca5161d32dd08d41100a87b5235b704,,,,,,,False,False,False
26,refs/heads/master,cfd69bf3d1a70cb87ce7ac676a4e58f7713814e6,90e8e80b52fa66cef9aba28205c648284146761e,32560bdf5e818a7ae7882517ddbd279b1026b85f,,,,,,,False,False,False
27,refs/heads/master,90e8e80b52fa66cef9aba28205c648284146761e,772d781857e0e9632392ecb8030a3efc1e02f511,5df0e0796032c76e3c433497ccf46819cbf39bb4,,,,,,,False,False,False
30,refs/heads/master,9924decc0088d54012616b84fd96506133df040d,59a811f6522a49adbfcd7f58c0f880b5a319143c,84371a18505e3208f5b371190697a7a36b160029,,,,,,,False,False,False
32,refs/heads/master,08629234e54b58a5477fe85f3cb7ddc115e343db,dc83bd281d0fefd7638b8a4228d810221a1b0a0c,ee3143a23bc1ea3c1cf2a5d2c150ed3ffac08e35,,72d1bb911712919c24acd89d7729cdbad18a9ca0311c4f6b410c32aa72affbde,Tests_passed,20adda77977d15c38744d88224b928144162215bd388c8c934d97b45adafa5fc,Tests_passed,True,True,True,True
37,refs/heads/master,67ee7ab6099f1b5d260d293cb14a190ffed637e1,f503ddcc60476e8e9890b99bd09adef673052fc4,fc3995826ffc0a624e5a3c6c5f17d4d2ff3d3442,,2dfadc6f0bb393a3865c34d44a0e1676a1fcc8525aac0d404a8ef6015deb7750,Tests_failed,f431b52fe690024ddaa387330d144887aa45820a74be039351e86bde6031b3cf,Tests_failed,False,True,False,False
38,refs/heads/master,f503ddcc60476e8e9890b99bd09adef673052fc4,bbf78cd584d68136780894cdc50d050f425023ac,1bc03009fab41b9e8aebcbe723af059b29e61458,,,,,,,False,False,False
