idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
2,refs/heads/master,d20a87f3595e537b23c284341a106166e60c0ecc,4dcf7c67b484a0d233e71f86bc5b493517cccecf,b5acba2af42f27cb28207e84f2045dc9f0653332,,False,True,3d45ec79bae0ad98c83ff7725ea7281bae050fb3f6d157a7484aebe139e8396f,Tests_failed,68adae0f34e4997f3755f738a714e6209ee3e48509f1d70affd9fef7cf6b268a,Tests_failed,False,False
3,refs/heads/master,b5acba2af42f27cb28207e84f2045dc9f0653332,7566bafaa10249bad7e3c75bf14047812b4984af,d84bcc800c3e5f434759c7e32512cf2e04c892dd,,False,True,efccb236ff294896d488aa7093c0abef310db77fb4ad0dee756980317d01e847,Tests_failed,291bb877fc743151259360007d9656c01b54464ccdb159acbb35b9b3f81cc8cc,Tests_failed,False,False
7,refs/heads/master,ba81db8e314a8c57b5c907e7257645fdcf715bc6,ee8b75180aa64b02720baedb144e5cb5d94abd35,670b320310816c9723f242f23d1fb272d9090076,,False,True,a05895e0cc752303e503accde442da6a98a1ea13820a1ce5bd271a3181fa8718,Tests_failed,0aed2cd6f5f881b8cee283558c20183a87751ac00649c061046aea397ae855b9,Tests_failed,False,False
12,refs/heads/master,58bec8ba3dbecaa460b82375d9321b96bd528d49,56f05250920e68b4c68087fb836b6b0e24693a36,8f043694cf506de4d4461881c94de97ed4a17829,,False,True,30d7a42c79b684c11282e3eecdadea88fc2ca5ec892c5c38158536a8eec47fa7,Tests_failed,250c105e92d5f2053bd8b222933d4974d2fa920c93a72b9dece9b2a9efce4c9b,Tests_failed,False,False
13,refs/heads/master,9ccee9340672407834fa85bc6378e71461d661f1,e8a38391c61a774561f47bb15283587fbdfb8b64,6a5700623596eebecaadb9793440b2e7c5ff7334,,False,True,22582ac76fb180adc2af057e5e9e8386212dfdceb8b00e797adaee208ed53c8e,Tests_failed,4a4e3ddaf24526b1cad69248e5bacbeb82586043cce7a3b25a3acf6456aa9d7d,Tests_failed,False,False
14,refs/remotes/origin/pull/1,d23418d4ef28b57e64666dcb91f9b06ca702d9df,234ac6de90242eb47adaeb595c8b370e2ffb145c,8281f04bd9e7acd620c2c0f104edfa69bbcb7dc6,,False,True,30d7a42c79b684c11282e3eecdadea88fc2ca5ec892c5c38158536a8eec47fa7,Tests_failed,250c105e92d5f2053bd8b222933d4974d2fa920c93a72b9dece9b2a9efce4c9b,Tests_failed,False,False
15,refs/remotes/origin/pull/1,e829685c9dddb31a4b9c21e159d4312d07223322,4de06365b5f78e2d32c83580d6594236a07af8f6,5d725e76eaa29d1643c8af27bbbb29062ff4354d,,False,True,22582ac76fb180adc2af057e5e9e8386212dfdceb8b00e797adaee208ed53c8e,Tests_failed,4a4e3ddaf24526b1cad69248e5bacbeb82586043cce7a3b25a3acf6456aa9d7d,Tests_failed,False,False
16,refs/remotes/origin/pull/10,39ebeb8e1f61c73ec98c58f8b4958e60b5881d10,cb8523f8b16588516c3d5a707c2358d3d8965830,f21c860f2a05f59e18fc7950187a504317d40d4d,,False,True,efccb236ff294896d488aa7093c0abef310db77fb4ad0dee756980317d01e847,Tests_failed,291bb877fc743151259360007d9656c01b54464ccdb159acbb35b9b3f81cc8cc,Tests_failed,False,False
20,refs/remotes/origin/pull/10,4262a79cabf2f27682ade73944c8a76c3401cc3d,b71a47022cd9be3ed5226088e9663515c6a61a6b,bbd8ad9dbece54eb300235f810fbfee56d29ceee,,False,True,a05895e0cc752303e503accde442da6a98a1ea13820a1ce5bd271a3181fa8718,Tests_failed,0aed2cd6f5f881b8cee283558c20183a87751ac00649c061046aea397ae855b9,Tests_failed,False,False
25,refs/remotes/origin/pull/14,b8654fb6d544aaa89bc299304b6998f0d1281ab9,9d4d504da35cdd86dbbe1443e67056d90cbddbaa,39ebeb8e1f61c73ec98c58f8b4958e60b5881d10,,False,False,,,,,,False
