idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
1,refs/heads/main,b92fc89fb9319af3be1b7019dc00ab97c593b62f,a5880e2affbf62b7b657ed1305e8f1e5ebf6f7ae,4d45ded949f5ec86a8e8b83d971b20c1d1ea86fa,,False,,,2,False,,,,,,False
20,refs/heads/main,34fce06a4327ed6ee34c23a87afa1700a66cdb43,100c000e8290d233fc22cc92de20ab7673c12121,2e058ab6d8d2d08b84ab3ce60fa6a6b80a304fa5,,False,,,2,False,,,,,,False
25,refs/heads/main,35586ba94d2c2afaee5b9c3f3f2ebc5173b1a148,50cb71e482bed5597761cdfd99bc7e89eeb8d19e,d2b916191ebcef3ca80d5c5235a3ee13c8cc7a2e,,False,229bcf837e8aa5e7c6724496ee44338f04aaf395eec964827b4bde065ce8069d,543f3ea0dc5f2de1838b04e1f8006260e8f30a96e4a96e9f2143d55babe60d9f,971,True,Tests_timedout,0.0,Tests_timedout,0.0,False,False
27,refs/heads/main,9ba020cdab3132659f715f1a07c9f46a86d44b86,0b8cf487d4f5e442df0500ea22911e77c549e27c,7c4c91295a63809fd107cd567f54adb1f01cb6bb,,False,,,30,False,,,,,,False
29,refs/heads/main,0ff6d17e3caa8406ed4d110413eb882fcd57d0d2,3920a25802a4d07d9030e1a71f478e062860453e,df5b4d973445bbbf8a2ac93497d9281b7e8c9eda,,False,8802194dc18f8c1ca2466a8947f53d04f7828c04c52dcdcc20421f3087f9485e,df774a18387bb979f0bcf17edae545a28ee9077ea90aedb7695a14e0294573d7,981,True,Tests_failed,0.0,Tests_failed,0.0,False,False
30,refs/heads/main,704bc5b078d2dfacd247bda1b978c7c6f33d8bc2,01540ba6579c4d46226314fe8e6f1bd08e8ca29f,db99bd496316b9e96cd702a9985a58dcf101bc31,,False,,,8,False,,,,,,False
38,refs/heads/main,588267945148528fca445582bd21905db7955cca,952be1f78d35ea4b7c003798acebc77de782708a,1e221a3e799406fd43d06cc2e8695b75d48967cc,,False,19975e67f8ca07863e944f7d09c416cd5c3a2700b95e5024831f30e77b685877,2355f27d024dbde3268e22a104e6da40e092e7e9e7d75cad2504afb44e16bfe2,183,True,Tests_failed,0.0,Tests_failed,0.0,False,False
56,refs/heads/main,bd25a3004f5ba990a4e0068a5a4cc0825e971d83,9406eafe3cac9828f1b8a19b435c370b6cb877e4,0bb2283e34176ec2cb73b3fe9a347c1907e2c1f5,,False,d54ed9a73c66eae8415625eec280dc6ffed90edebcda2df99fafebc0d27dcd6b,8df844490dd347305b67caa323b27d8b3e730e87bf096bcbb85e4644f47f569e,355,True,Tests_timedout,0.0,Tests_timedout,0.0,False,False
64,refs/heads/main,850318d755a08f3a0f616ad8dba759024c28cab5,4934884e14f9943794404a66f641f82d3861ad3a,d0d8feead3bc88558fe57fb7eb65f365e5f574da,,False,64535ed070b1bc75c77c6023c4d0696cba88439a9e92b8421f30af944971a19d,0b338171966e9cd9962d20dbb7fc9374051839a02a6a24dc86bdfbca1bb08160,164,True,Tests_timedout,0.0,Tests_failed,0.0,False,False
65,refs/heads/main,638170ab1ab26f71883798114e1d10622bcc5d7f,d79adbc37637301bf7ecf71f59b5bfe6af91d51a,29b594eea80c758d8be3a60d95c38e116b0deec1,,False,,,39,False,,,,,,False
66,refs/heads/main,d79adbc37637301bf7ecf71f59b5bfe6af91d51a,1070393e25e829394b8569d9365fd003ad9ef2c6,d821c446d7bfd04956a707112f07ef1ce1f5f967,,False,,,170,False,,,,,,False
70,refs/heads/main,d6c3d319c5a15f6349862843213f9496fcce5905,ae7c577850184d4e31b9085defd07368049d0014,9db075d87204ee1c118e8347089b79b9fba61f7a,,False,,,4,False,,,,,,False
