idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
3,refs/heads/master,e2b8f19fd273bd52dbc6a53f99ca9d649f9940a9,762a5f7165025f838556a8f12fe57542ce77edc9,5ee814edd52df9aa9366db1fae76f7e9ea9057aa,,False,True,,,True,151,656,378220.0,2,,,,False,151,False
5,refs/heads/master,7b07bf1962b98922cd018a323da364119f0b8394,a53a2166d9f0cb78e2bc83e4c9bfb81d563bd99f,88c855bf665e9b3e24e438aa6c976625d21cf2bf,,False,True,,,True,37,60,374318.0,1,,,,False,37,False
6,refs/heads/master,88c855bf665e9b3e24e438aa6c976625d21cf2bf,c71445015c79105b612766b7f134b05d0dd796ee,f27be61334307ff5ee097f1bae05949ff1ed3801,,True,True,Tests_timedout,597af489bec3649544e9eefe2fe2d02f02839c59555a4f3380ed6bcd380a995c,True,18,45,2186.0,5,False,Tests_timedout,a0a2a1d2cd153b427f108f09cef135ac57a15a4abea5a377cfc96c0f241e0f17,False,21,False
8,refs/heads/master,a513b9836513700b9b912004da1a4a56cc416d5d,95f024749329e5d681be693ab49ddaafb14f48fe,3769b1e6178534ab0ec42d2c655bbd0bcb1a79b7,,False,,,,True,3192,553,,1,,,,False,3221,False
9,refs/heads/master,95f024749329e5d681be693ab49ddaafb14f48fe,6c88c9248f74aa16935bf509a04f96c5bff6b128,49648bb99fee833bde3a7f054869f3c6debdf3e2,,False,,,,True,3165,401,,2,,,,False,3184,False
11,refs/heads/master,2c0b42d3013663ba4c233a615345548e29b7b946,82fed3d11a3ba59f638246f9ab234e9d6785cb92,9a5d6c4bc32aeb62c2948e8811f02a3e2178dd4e,,True,True,Tests_failed,6d5a4103289bb40860952d8aa5f0a87d36dd55d4d752302059fd3ceafe098e5d,True,73,433,36072.0,2,False,Tests_failed,ee5fef6579a0aeed07a3d1977ca9efa391510cefbccc565b463371cdc7097f8a,False,73,False
13,refs/heads/master,2252980988900549a3e2aab25cc43db9a239184d,bb9173de818df6abb91e21a8c762298c948cc4dd,915a839b57821a4b337c8cefa4b4ca20316464a3,,False,,,,True,3156,558,,1,,,,False,3159,False
16,refs/heads/master,2a9b3685aa19dce836bedbdd29b07f5da23a972a,2aa4ee1d6136d4f09bbfe6cc69c1b729d04c9bd3,6762eb7a8bf11aaae6294521d4434a3ad161471f,,False,True,,,True,109,1676,17114.0,1,,,,False,109,False
18,refs/remotes/origin/pull/32,14ab2a2eacdebea51569af5c54f22d32cac5979a,82b4d9ec7b1ad269c53e61fda61715d242facf4a,028e97f5a72a9a0ba399cdd207934f211b0986a6,,False,True,,,True,49,1807,7133.0,1,,,,False,49,False
19,refs/remotes/origin/pull/32,d877558e6dfaf8f5fa42b6cd78a0336ea8cec011,740e8f751b056985441dbf0c44207554d20f8627,e9f93adde06fb51a103f47fc746188f967becf10,,True,True,Tests_failed,fa9332b874ff1b26c3a09cd0eedbc1664cb2cb796db3fe26c98bceab2ccf8ab1,True,320,1494,23269.0,16,False,Tests_failed,d4c099dcf94d5cb42e78141b4e25667165b7cd075b641298c79bdc06532b3dd3,False,320,False
21,refs/remotes/origin/pull/32,daaefc30450dff246685b8b8ff828707a2ef8d41,d3ae09e23fe8da4d33c091fbfda9ab57be8e08e8,7b0c94071f45a52db7b48464284332daa448303e,,True,True,Tests_passed,251ccda606ba2e72a74759e28033726358ed2268abbc06e46bb12061cdc9781d,True,150,3496,27631.0,12,False,Tests_failed,ab8b072c8eb05e339955b8d5f0af548d7dfac6065fbfc911c1f22d8b39bd13ae,False,150,False
