idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
1,refs/heads/master,a36c529ce2ddd478b3468ed4a94a9bacc56e90fe,4ede280b90a167f8954df67f73120f7e98b03930,e8575ed8fa2cd65e6f05ba2a36a0290d3fbc89e1,,False,,,2,False,,,,,,False
2,refs/heads/master,1dc891cd97a4526d3e0c060a03cda793f7516f89,64f0b3e6f647f658a4d024577a0ef8527e3d00e2,f17aa3367a460bf2525571b83669c9678ed870ee,,False,,,24,False,,,,,,False
4,refs/heads/master,0f93746cf7236a8997e461cac12f518325354580,d03e47b4b9c14d49b0d8f8f3f7e72a788ddb35d0,16ee5ab81104880d8c0b8cc5cafd4f5f8dbeee74,,False,,,13,False,,,,,,False
9,refs/heads/master,edfeaf56b09c08082a38ca78084e8fb3eb843c7c,998c7583b71422c102805d8a90db865db66dbd9f,dd59af902eb1a3d685c0bfe5fca8ecea03ba843c,,False,,,19,False,,,,,,False
13,refs/heads/master,f3f8c335ca94f0fbff8e8baa032cf8c0aac87d6f,916254b534a323f5391f364d3c0d4bb174d6c07d,184c9d860d58dcf23f938e5692581750fdc4a783,,False,,,21,False,,,,,,False
15,refs/heads/master,98f874e43880ed0fb19d880d0b3a4163b2b0a6cb,45a4157b118a2bdfe8450b2b09259ff51a4f3dc1,d3e7edbdc4f85a57cda33e1ccb5128a1abbf4ca0,,False,,,124,False,,,,,,False
16,refs/heads/master,8ab8e97220cdc914602eb0af4cf01487135c151e,345e07cb2cc15a53d741a3bb7705987791b65a42,4f35c1a0811634117f73779fcdb24bdb4c3f98c8,,False,,,17,False,,,,,,False
21,refs/heads/master,11ec7e94b42ee8e623af7ef48307ac662c527259,1cfee1fb7917c1af46aa3f4e8bcd7cef557b1e15,87f7f30bd5e45934773d0a497cab610fc6fa7d8c,,False,7e0a024e2060e8ff757a04187113e834b2c61326d01fc8dea3fa818d88680124,ee0aff223818d74b9c980e4e7a98e56d9b6ccc948c276f755512fca84b1f8272,96,True,Tests_failed,0.0,Tests_failed,0.0,False,False
35,refs/heads/master,4de88125b51d000f9872059f1f2b60b942eb9394,c03091f3d76323711a536794c0ab1aa17206fa0c,3aebafe05ee1e69ca640ec486ce5bd7b06383760,,False,,,127,False,,,,,,False
38,refs/heads/master,6e9b3474482c9bae9dc55ae4ba9d66c88866a633,4790274923cc1ce63c274a54c61c6749d5f6273e,3fa96af473532f61444a25cfecdd13d7dc5e2526,,False,c7b5634eec9bf8fa6ae267694f6d480e6965d4731ea8462b1a2b2504671b3e66,c61452e1f67376a3d7278f290ad167ec33303a4039c9d53711d28defd37b6853,56,True,Tests_failed,0.0,Tests_failed,0.0,False,False
39,refs/heads/master,32d6a607285c458fffb5c2422c40ae0076391c70,eb61cf17e47b1e7d245efaa4191899b9053aa8dc,4fe598af970fad0f8e4e435f01725ba4081cf125,,False,c56e3ce80a712c71fd899a9f884548b815237726fc11e3756fb215564f926f03,45aed21fbfca4851e134249d2e2747aec3374ad2b2aa3cfdaa0b4df99e95d7cb,12,True,Tests_failed,0.0,Tests_failed,0.0,False,False
41,refs/heads/master,4e49c4c2bc37630e360c7ce68074c90382f3160f,9a6eb2ed8c7e97ce377ca29c7c0942e9372f6a9a,7e1a1102be59ce30a73c141d71f9e1327f599dde,,False,4c2132b52023e0b2b80c4e60baf7fe5e057c2bbbed0b98073b1a26158252d86d,33f3cb849e39075c1c2ff2be31905cc8246649993eb5ae82e3428a7e21745c37,6,True,Tests_failed,0.0,Tests_failed,0.0,False,False
43,refs/heads/master,8391045fc4218405ae8a7fba361b138a81761bc9,efa0fb169a89b6def19a170a6e534c674777b413,ed49af785f2ae3bd40bfd7dfbe81a8ae51f14478,,False,a185349afec62ebe86e59e78cbe401537fbdf320ba35debd032ec9c345407247,622d737779b357e341bf0ae6cb4981cfc3d3f044b826ae28747e59bc2824b528,16,True,Tests_failed,0.0,Tests_failed,0.0,False,False
45,refs/heads/master,3b4a27aecb5bc3b205809c9fcb21b4ddc67a75f2,2287658c21620b1573bc9edab7511a6ee1e1d621,645f77f4833372d6531db01111d4801e2faf3bfb,,False,4caa5a52acafc887cd2fcf2c6f6b1427a08b2238692d27a8da6c38853f203656,59d79dc3407d0d1dc25eaa5ad5c2e90a46aabde8f9806e05c8604e83b4f2c8bc,6,True,Tests_failed,0.0,Tests_failed,0.0,False,False
48,refs/remotes/origin/pull/58,3dfcb3bfe06d842ec2367dc58c7cb011344dc2c6,21c3ae6bd821a99ceaeda3c9190fa6553e8df0c7,02ffb63d1ae418dbdee01eb7da659ebad68ef210,,False,,,38,False,,,,,,False
49,refs/remotes/origin/pull/58,02ffb63d1ae418dbdee01eb7da659ebad68ef210,9d0344f04ac2fb48a1afefde1b3ef3d323598e20,e07d01362e39e898d23735dd392a5b7f79f76ca6,,False,,,59,False,,,,,,False
50,refs/remotes/origin/pull/63,e3dbc8d0c35a4f63dddce4d93c710948cab4fd0c,fb06989b832a89d7968f351759f37c067c36f676,1e0019ae143f6f9a2056053c629c572f6ede0a48,,False,,,4,False,,,,,,False
51,refs/remotes/origin/pull/7,3a03ece4ea9ed4ba5247c05ba559b3860a917cc4,e44aa5f84422cea303928a9d2e6595572f7ec7e5,18b3ea439ff3870dd775831cefe8c30646bff6ca,,False,,,4,False,,,,,,False
