idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/3.x,5679c2e9385c07c78a5b50d34c0ddab31a0e1745,37472820e6a9725ac72f2c0df6fd161f16729f8a,2c79b4b8d3f8975b7a222d0205c681425cda22ad,,5bb6e28c6bc1669d13a397a4a88a9f68b2fee28ca6264c70503d926199e77f6f,Tests_passed,0.49805950840879687,d398acea29e7643af903b975a94bcfc3af663d939072ac52b0945b61d02bc56e,Tests_passed,0.4890106994149581,True,True,True,True
2,refs/heads/3.x,37472820e6a9725ac72f2c0df6fd161f16729f8a,c145086a9e5edf8dd1143cd84f3f0f3807eb246c,fd3ecaa4079b1c715b37639b636627872ea8d7d8,,178f315d0ba87895cfb53f1582bc044a99fd4699ccef21db5ce1c6c62f24855e,Tests_passed,0.4989219491159983,c0a74ac73cd3eb775732919e7f5fec96eaf3095fa12f974ca51c71180395d632,Tests_passed,0.4980194259048239,True,True,True,True
3,refs/heads/3.x,c145086a9e5edf8dd1143cd84f3f0f3807eb246c,a64d6648beb75059405210995908fc49f7298da0,e1e7a48efa9ddeb9971b2d7080f804dc57c9bede,,334e5b99b778a7d6f85fdb1c39205105a58616d770f87f450e2af4f5de1ba9bc,Tests_passed,0.4980194259048239,5f364dba56baa2369b8014ff5055051923e3349631ad41baa093d03d7c7adb7e,Tests_passed,0.4989219491159983,True,True,True,True
4,refs/heads/3.x,a64d6648beb75059405210995908fc49f7298da0,ae52db05afccd6f715a843eb71837249eea44d02,c3ec040318155138e82b0410a3d4bf66d5cc7f22,,dc37bc1f50895315d09d891007debee4450ae7ce959afbb45e44fa8e015b7fbb,Tests_passed,0.4980194259048239,f0e5032a52849917fcf7fd50b53073b649b2af484a525351a4809e4e9430e24a,Tests_passed,0.4980194259048239,True,True,True,True
5,refs/heads/3.x,ae52db05afccd6f715a843eb71837249eea44d02,9fa68450c986b6c66ec9238932088f3c768c2ab7,34f0a773bec3a0744bb81a1cbddff86fde283c67,,,,,,,,,False,False,False
6,refs/heads/3.x,9fa68450c986b6c66ec9238932088f3c768c2ab7,a3c96b76a86619e3f6f870fbaa9cb8b8d562f769,b5154ef00ab9fc571a0e8e06cfd67f352ba93f50,,,,,,,,,False,False,False
8,refs/heads/3.x,ea7e959d4127a7f84aeab551d63d8b0cca28fe07,2ef3d57b9552896803498a371799b8ee70a57ba8,0f92db3c3df08dea0c48d3ab04c0e7f6574a7d52,,f0b8dada630765b033290064aa2f20b4d0a979833a021844832d3673dc7b0799,Tests_passed,0.488929889298893,6326ee396a6cc5666aeccc2ef0c4de1f74efddb2fbff697d77a923363698c20b,Tests_passed,0.4891407485503426,True,True,True,True
15,refs/heads/3.x,f6721be7ef5bf75d790e220ee81821e8eb70986e,dd9ef830a16209e624bd03c3e91e7c5d7bdbd449,71ae14ed5ee9e6a5a6e3d6253424c212ac98081a,,4dab759e0e4f20e75170a186ea58e8e25ab29f9bfffea9b937ca934a9fdcd151,Tests_passed,0.4888525799820798,01e14c7e7a21c9143b5ead2b0dc1107429d2056920b340e69592d9f725ee198d,Tests_passed,0.4890072230716508,True,True,True,True
17,refs/heads/3.x,afe2cbb0acfeb3e5a3e81b3747cb7b1e1356389e,fbe9e69f176e54dc7171a7cee9aea7a88cee4704,b8a9f4edc0637571977bc9311bd8c29bc401e80f,,f81d02e939041db71f21c4d3e95d5c45207f54cfc758889a55611fa9bf0e17e3,Tests_passed,0.4883401920438957,42e23c253157d546fe704f6394fafe5000ccfaf1f7ed44845d8b140c97c4e359,Tests_passed,0.4888525799820798,True,True,True,True
18,refs/heads/3.x,fe6c4bc520749bad20a6d65db9949a933e5fa34e,30623f08db90a8dd561d58574fda5ca383fd8a15,a2b135df622b83ade5f22349361c47b9827f50c1,,e272fd5136c780c7184a3fcb847ad313467a378e4f1c8c979cc253764133c2d8,Tests_passed,0.0,cae5c04e8fb4650d2852d9ff5d189f74e4d6b850fb1a33948b400a1b6860cc0d,Tests_passed,0.16999580109171616,True,True,True,True
