idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,889e65b57d07559f507bcef0e966f6f0612ae9dd,976e3dfeee348acdffb27f3ff0f405aa4aa91891,9a1e630ba893b0fdbe95839bda9238cd89bd2183,,True,True,41176f373379e6bb5255cc76c94cc131f7189ac76923a9f81418c20c784c3554,Tests_passed,106bf5a5477aa831b6d33829c9d4386da75f4959f2b72ff88ac2dda1c8042091,Tests_passed,True,True
2,refs/heads/master,0791506159ae5332aaef0cf68b5cff06ee4f2a6a,1323842e11ef4291ce5065401ba2814c0b0ae5be,414d935fcfc7f2d5bb72c155e6af97ea85bc2128,,False,True,8685fb3bc4a9b25b1e85d3ee6d6ded0344a04c7d4d9fa6ee7ca58cb0193db39f,Tests_failed,00b7dff497d3c8fda0bdc91d5febd8d1e541fd1e87d8f02d8ee79728e71d3134,Tests_passed,False,False
8,refs/heads/master,b41b4ffed7d513b42e176e1dde38c47c41f1c4ca,aff30fcaef812c46da90bbec091e3d2c275b0ccb,759e2d2399728926bd96138f04f12f571b5d6936,,False,True,851ac9f3391df34f36964ae543f89f4fe7e5fd8209a43a5c7897f187279ebc4a,Tests_passed,ad79c2a5159b975539440926cfa7e2526aef2655118414c31c871fd6229ed49d,Tests_failed,False,False
9,refs/heads/master,960f5dd183162903db95c8ecf400541b318570f2,a345513fe9b9318164e24c0548acea48e3506796,110a89eba61b63f7f46a3a8bf3fa8cf9eefcc7de,,False,False,,,,,,False
10,refs/heads/master,c6285506ab2c22db7552dd3d97fcab9bffb27342,0a7963ea9ee074c43eab61d50e4f802b8ad3bf2b,d2084d5d5aeea752dafa2c131155fbd6e6148026,,False,False,,,,,,False
14,refs/heads/master,8e90757ba3b558bd32919a6c3cd681fb72744777,8f7f26c3f324c23cde0952ccc73e80d21663a02a,6471ecdcb2d64965c656dc999d409bbdfc687854,,False,False,,,,,,False
15,refs/heads/master,6471ecdcb2d64965c656dc999d409bbdfc687854,6f291a4c774e33bac1de296adb28f61156a08710,438be7df6adc1e012ce99c95a4493dec407d4696,,False,False,,,,,,False
18,refs/heads/master,52c0de11f83c60089d33027bdf5130f733598775,3e696d17bd2733b37f58e27e5db67c9d9d3c5112,df9e13e88f236acfb10eb86fbd57c3454aa1034f,,False,False,,,,,,False
22,refs/heads/master,4e6794edb3e578efbc8612c016cee69e304b9d40,4c79d4f2b655533aa65b733222eef89fa84312ff,859f9d37ad0dad33904ad0216c5f03ef2c298da2,,False,False,,,,,,False
23,refs/heads/master,0e516fa5b604b720ddb49979ed4ba43c0560edd3,a99641a9195d1eb00b3aaea13945014bb2c5cc29,52a5401779231fa7ce1b319a7df7d6e5e226267c,,False,False,,,,,,False
24,refs/remotes/origin/2.1.x,9a63d1d256d9795a224fb51cd9e7e4bae540ef96,9a1e630ba893b0fdbe95839bda9238cd89bd2183,c82db31632487d3ee6177d2682548b9224e59ec1,,False,True,106bf5a5477aa831b6d33829c9d4386da75f4959f2b72ff88ac2dda1c8042091,Tests_passed,d96f7a55d9673a7c61eabcca22724d9692fcf9ae9dbdd59bc484519c87cb28ac,Tests_failed,False,False
