idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
2,refs/heads/master,5d69eb0c67f1964835f082cfaffec4da5ca60067,b3da51013cf0016af78a7cb0128e54dbdba5234b,f21545ac9a2db611ba3f4f401de2188cd1503f8d,,True,True,443238e8112b152b3c4029aeac3c64fcdc169bd7a24dcc0c18e76b78171a374d,Tests_passed,0.0,aa6cb3053ef7d33876ff547a44fe48daa24ba586a8b024ed2a2bc612bd8ddb99,Tests_passed,0.0,True,True
3,refs/heads/master,c825deaa760a7f1b83d4a73dc4505b383236240f,bc89e3895b4344137b2da3cc8c44047914cde3f0,17b61691cd698b72356021903021ef005b0c157c,,False,False,,,,,,,,False
5,refs/heads/master,ea459fd6bbf528428a21ceb876bfbc319fe98084,025b93a3d73ffadcbcc178ede3802d22627e184e,bed0a5a312fd63834da729b5738e360bdc291955,,True,True,81e810dc5c3cf2dbd033c6549ab2329bc96ea845c764167a5d21fb24297d7f9e,Tests_passed,0.0,0cfe12b724cb994113f27e8df89f10a60b4d298e32f8ee69a3971f7160318eb1,Tests_passed,0.0,True,True
7,refs/heads/master,2d686b185a48f44d3c29eb2a196e16c7c30dff8f,1d27ebf0aa70708e3725a1d9e51c5cabeda200c9,4cb906149818bcfddef8d6fc2570baa1fc9e1ac1,,True,True,eb6794362363f65eac1dec68f85b266c97b0df77669c8a9edeb3272b59f6891d,Tests_passed,0.0,961c264be0ccbf69f0bb0e8eea4e1e0e8adfb9712dc931e6645dcef6db9cc213,Tests_passed,0.0,True,True
8,refs/heads/master,4cb906149818bcfddef8d6fc2570baa1fc9e1ac1,abfdfe28dbc86f1be3d29456f318eb91093a9a26,ff5e49588ea2ce6af1db8c4a40a91801e5c77c2b,,False,False,,,,,,,,False
10,refs/heads/master,708d8328c4a45afcdead3d8fe9be7468f15bbf93,5d3fad8b27e70569bfb5da583e8deb0f5d061936,7f137271f6aa6df84f5a52c04d71d900da568496,,False,False,,,,,,,,False
11,refs/heads/master,5d3fad8b27e70569bfb5da583e8deb0f5d061936,c3b93a848544162ac7b57aea40009deda68c8b95,deacdc1ea3862765e12e3643dc57b7ff6eba785a,,False,False,,,,,,,,False
12,refs/heads/master,404438e651a16df366584778423da6f2c6c34234,0266b4ea2ab0cac719950dd0023f1477b395dcf4,7a598cb9de601c97432fd9d2dd8f845b7ce1d7e9,,True,True,7ea6d3efc015ca094391dda4d65defc983a604829e8fe09c4d8527dcdaaa1ee8,Tests_passed,0.0,58a615d8f527ce60e4c08eeba327e795e0fad48bafe483ed7eab20ffc595bb57,Tests_passed,0.0,True,True
14,refs/heads/master,284907eaffb2061f44cdc7ec3be5cb05209850c9,1b17ddfa476505081e744f1cb1f78cda70c9ceeb,2a44c1c8135d26511a30a1dab51c8c3d3d60a02d,,True,True,9dfc34ddda1c06360708e88d7cb9a07d2ea698afb7c6d39a99264890060432bc,Tests_passed,0.0,db043c9457a77ff6b119ec2cd8fc9c489df94721c82d8d0744fe28c460914676,Tests_passed,0.0,True,True
15,refs/heads/master,6513def00e116ce29ef9eaeae02e18b8ec9a41db,949eb54f673a17a188631f4fa3533ce60bab727a,22e71ace9d629584cb3c23be7fb0ca3c1ee003c1,,False,False,,,,,,,,False
