idx,branch_name,merge_commit,parent_1,parent_2,notes
7,refs/heads/master,9f94ffa69673120b5ca18ef309968041b4fbfe6a,e2a2d9487478012669c6addd5a795d906fa530c0,7aab006c1630884b2cba89dc371da83ce272da5f,
8,refs/heads/master,e2a2d9487478012669c6addd5a795d906fa530c0,9b9d1fc5e3e543b454209a2643670943f333fcee,cd616e7be74f894a38d48a635854cd803c09deb1,
14,refs/heads/master,0633c67242df1a8d0c6250973c9135630256313d,f8eacccbdc09a7d44b4538cffb08bcef8d803f3f,8909933d7d7145f9c99636c3a129ef813bca877f,
16,refs/heads/master,f729ad901df55d92a4fa83d7de6f84a6d8e6fed1,0d693ad27e1e05a3591449364c2993ab484d131b,6e21335774a2f9b36543e30d08659c1c38e9a58f,
18,refs/heads/master,840f1ef01f02e90214cb17159fb17847269609ad,4f7e7825888d7b5ea01eb47c772ca3c622b124cf,74890925303845c7cd177c56498a13812ae11483,
20,refs/heads/master,229345e760a60c253f89c96c4e3e546d9b57175a,d80a4a20a0a0dab30755c03adeaa57ddc7c1cabb,167a80ec0331a11b77bd28facc47e2b8adc8dfa6,two initial commits
21,refs/remotes/origin/pull/1,814caeda372b28ce144cba4266f3bb695c568201,057bbe8a18b7e452a17096bc63ffe2c35f048ae1,d80a4a20a0a0dab30755c03adeaa57ddc7c1cabb,two initial commits
22,refs/remotes/origin/pull/1,cb7f0b8f87bf33a00a66b3508ba91ce7a549b004,9fca0f26df1e329e574bf5b7571f226c94f734c2,3fc409a128f5498db9e64a51483129cb96ccafaa,
23,refs/remotes/origin/pull/1,20119f165ba01cfb46e3ff87847026c48be0342e,fc889075f4d90d091b76f814b854d88bcb642f83,72a772aa35ace97d81db97d9cf3400b24971f0e5,
24,refs/remotes/origin/pull/1,2ff1ba5ccc197b9275f078d4f7c1d543ed4f0f9c,5aea98af4685b78de45bc163813399b35dda6353,4cbc8492b6066f80b85a0e745fb7e847b966bdfc,
25,refs/remotes/origin/pull/1,7a967fa1dc0fe307937ffa51eedd937f55c67dac,1a9320cc027b306811ec9f789bd07e582882896c,7bdc951470e889477012c01f45a0c1bce758fe0a,
