idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/develop,5e74399e9e7d77bd82dc672ac73d17ac124f2eef,1f17e05fc3a9ae66322a9f33d34f40e2fc0de7ff,173ec6e155639b676c0ab57b22e17e5696039899,,44e120f2f46d37b4e3231a6ae4b445526f7473c6104c35d3cf8df3154fb5e91e,Tests_passed,cb67313a5f1acd7c804d0d6b530db5601ceeb99f67ce9350af8a88bd6ad9a5b3,Tests_passed,True,True,True,True
2,refs/heads/develop,e193aed69e3847b350fe429f37885b87e36c42f3,d1fe69af223a2f12d29edd1313353cc8b9e8d28a,48bc5c2ee22054e6743e6fa94f8cc0ff8f6f490b,,ef9525128968b682a40fe1dff6aa6f28e7f516d20eec9c88167d2dedee44bda0,Tests_failed,25f7c74ee83d99e2d771dd8a873a4c455705e91cf29a4dc16fb6c4ea2fbc8c7b,Tests_passed,False,True,False,False
3,refs/heads/develop,baa40effe6036c93c51aaaf12559b3a6f7ff3083,0cbf8d0246f1b649959bc4bdf221e86859ebae18,0600fe3c9c9d0c7bedf3277328a89ada55447454,,d3059be19ba510e068f248486d1b30034fb3eaec40e70d13361cba82bf9fc1aa,Tests_passed,1b710168329aeb1921db8f5e5242f53cafa24ec6f106ce72dcb40024135cd69a,Tests_passed,True,True,True,True
4,refs/remotes/origin/mapdb3,d96b45d37c88757493967ab5e23da4ca5ecdb3ab,be0d14e22fa2e6cec534b8ecff5169b9a6f16391,1e7ba4860fa19e800df3af2624f14d802d364f9e,,,,,,,False,False,False
5,refs/remotes/origin/mapdb3,8e59b222f3b61e1076edde37e4985d5f7f3fbe4d,a577e945eaaecf4b677074f5f10d36c1d63a2dd7,59607e2c557b2b64cead3a4d729c640653e5129d,,,,,,,False,False,False
6,refs/remotes/origin/mapdb3,a577e945eaaecf4b677074f5f10d36c1d63a2dd7,3848bec0635dc46527f8ea2f216fc120428ecf6e,2f43c8554f71e839c1e1a9f6eba0f08cc9691a02,,6f92d75cc7c1f45644392f3d2e27022092087886c1a9a5e32e9e0acba9367a89,Tests_timedout,7f68b9d3d804fd8acc3ff33bc342e23e1cc21803233a453f2b9e9f14ec39fa05,Tests_passed,False,True,False,False
7,refs/remotes/origin/mapdb3,3848bec0635dc46527f8ea2f216fc120428ecf6e,11c51328c7577f75950b15189986276a7c876cd9,e42eaacd12dc9eed13d0b43cc074311dee0c8dab,,6e1994d7f966d91ae8fbc6a99336154ba2915f2570fa4caa2b180a8734040abb,Tests_timedout,02aa3f3e3812baf3ec2946bcabba1404873eef213f9269a38566a811c389de61,Tests_passed,False,True,False,False
8,refs/remotes/origin/mapdb3,f4f028002c125f56527d905752645fd69e02b37c,94ce0d714f1f58c785879d59fc4a4dce7e4a5ad2,d2e0d6084a5fe796c69be5eaecaec81f917d5096,,58acf3b60bb4acb3d8c1de914cec6e8cccd0f049c89ce255ee39701006fe810b,Tests_timedout,1b5eab99e6e115308f26a82e93b2c25f587e36082926248da91f09db6d9cf0df,Tests_passed,False,True,False,False
9,refs/remotes/origin/mapdb3,94ce0d714f1f58c785879d59fc4a4dce7e4a5ad2,298475bd69af4d312c4c45e9ad5c1fd1e5b84f2c,ed0ea40bdbf6259b5fcebaf96adac013b86760d0,,,,,,,False,False,False
10,refs/remotes/origin/mapdb3,298475bd69af4d312c4c45e9ad5c1fd1e5b84f2c,1cb2dffdd6bf88644bebcf95cc388d0d811f10d7,3393b2237f67707638c4c43ab799511ec5b257c7,,,,,,,False,False,False
