idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
6,refs/heads/master,1606804f0f89122fbee4183c03e49b5e5cfb725a,1ddb67044b214643965e38cab95eb99eade5e051,0656fa3ef42e70f40a57540da4537d1ec4800a70,,True,True,a37f3fb2b68739a1ed94cd0c88c28b0403db9799a9baf826c1a86eeb21b24c35,Tests_passed,d9c2e144e9872b2e5d8c9a36aa5faec510f661376bdc01c066a036f1aa7ff707,Tests_passed,True,True,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681,Tests_passed,d8618f8228cf33b9b4f6d9608d6b43ea7f3c29fe090e5f1f7bd6735c3efb4681
9,refs/heads/master,0de36f1a02e1eb86a90adb362239474aa26151ae,e3dc44cf971a74e5fd7e3af7b7ba3835ffbeaa30,20e07a97e16fa762d275ba80db8e7f6dd35ac4ac,,True,True,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,29f56cc1c4f1e7d62e4ea59508aef9e70235f4f1df9de25606471fc7bb09313d,Tests_passed,True,True,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac,Tests_passed,cd8fe88681d40870d45ee1c06d7f14de3787a820b06727a2ff6b5183a71aeaac
10,refs/heads/master,e3dc44cf971a74e5fd7e3af7b7ba3835ffbeaa30,acd0911c4d8dea25c46d178adf384d2f34f1f73c,31eb82b38610604eeb75abc45b7ded63cf23624d,,True,True,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,414559cb3eed7615c8f38c7d8c388cf63fcb16cedbcf07ba5bf8d197e8c28aba,Tests_passed,True,True,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63,Tests_passed,c775a4537ef113cff864923701a73b269577fcb23ae68a103fa49256668e4a63
11,refs/heads/master,acd0911c4d8dea25c46d178adf384d2f34f1f73c,74befdc35808ccd29e27a1ab54c1fc56d9168394,9199f0d66be476789e073ea96571fa4017269896,,True,True,a3c4ae125eca8b9a39710cc7cc69bb7e6ad832ea0eef218f8b0877f4216c0619,Tests_passed,53376f4ddc2da914edd7b8921b68a5bd91c7bd77b6458a0ddf40431d48c183a0,Tests_passed,True,True,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98,Tests_passed,52c0b3295da3b722777e7bfd8a7b607653617d778e741c84a6e99ff047d1fb98
13,refs/heads/master,af93948e78009760102ec5a4d83b0dfb51351334,961a6407e11d1c1c02fab9f10e4887e324f8e9b4,29b992ba025119d716113b52a0c21da02dd210f6,,True,True,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,0463e90e462605abb84039632350a15b9f51317dfaef3b6d1a1e3c29cef9425d,Tests_passed,True,True,Tests_passed,aa33f87dc0a14cf3ae31ee2bacd2d8bd07e40c898538ad6dc57e4633c082b22f,Tests_passed,aa33f87dc0a14cf3ae31ee2bacd2d8bd07e40c898538ad6dc57e4633c082b22f,Tests_passed,1fb28c36c37332202fa8fa5e7ed75fe8c8a5905669f506cf2ade8b62ab007dc3,Tests_passed,aa33f87dc0a14cf3ae31ee2bacd2d8bd07e40c898538ad6dc57e4633c082b22f,Tests_passed,1fb28c36c37332202fa8fa5e7ed75fe8c8a5905669f506cf2ade8b62ab007dc3,Tests_passed,aa33f87dc0a14cf3ae31ee2bacd2d8bd07e40c898538ad6dc57e4633c082b22f,Tests_passed,aa33f87dc0a14cf3ae31ee2bacd2d8bd07e40c898538ad6dc57e4633c082b22f,Tests_passed,1fb28c36c37332202fa8fa5e7ed75fe8c8a5905669f506cf2ade8b62ab007dc3,Tests_passed,aa33f87dc0a14cf3ae31ee2bacd2d8bd07e40c898538ad6dc57e4633c082b22f,Tests_passed,aa33f87dc0a14cf3ae31ee2bacd2d8bd07e40c898538ad6dc57e4633c082b22f,Tests_passed,aa33f87dc0a14cf3ae31ee2bacd2d8bd07e40c898538ad6dc57e4633c082b22f,Tests_passed,aa33f87dc0a14cf3ae31ee2bacd2d8bd07e40c898538ad6dc57e4633c082b22f,Tests_passed,aa33f87dc0a14cf3ae31ee2bacd2d8bd07e40c898538ad6dc57e4633c082b22f,Tests_passed,aa33f87dc0a14cf3ae31ee2bacd2d8bd07e40c898538ad6dc57e4633c082b22f
14,refs/heads/master,961a6407e11d1c1c02fab9f10e4887e324f8e9b4,3c681bd4aeb4544c4f5c169d820edc87a1660176,943c0db298c3e2074a9b28c13dd7c5d90fdf3a59,,True,True,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,c73a3f66ec27844e1aa698be52ac0f22eea0a3e9d649acb92a31380580379c84,Tests_passed,True,True,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b,Tests_passed,1c694b77a1cde4f61723b1aa62085ce5a84dd26285d8338e3adcb16b809fe30b
15,refs/heads/master,3c681bd4aeb4544c4f5c169d820edc87a1660176,63ce6584f4b4e502fccf81043e3121b8b856c49c,6920ff0fbe0a92899a0a1f7927fb2c24e02ceca4,,True,True,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,bc46159a1ca4f5bf45cc589670c933589374f86ba2d643204118d6f40cdbc422,Tests_passed,True,True,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16,Tests_passed,fd41f09cede493095c5fe0f7f7556431176a739e92dabdb622149aad550bba16
16,refs/heads/master,63ce6584f4b4e502fccf81043e3121b8b856c49c,f07562f94dc2130a5b1999a21a98774d20db7fe6,e13c27471e04afee403b8468a9ccb846d729a1d0,,True,True,2ecd9108c202bea902c3769aa4b8e57564ef5828b2433ced362f0249e8c3338c,Tests_passed,4f92ae87b5a8feaa88318b33789fee5e881aa8986b0e653c473dbd6b799a3775,Tests_passed,True,True,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0,Tests_passed,2b736d1eb5db672c2b9469254754e470a1b1969816c65b210856ac71933b03f0
17,refs/heads/master,d1456ace4af727ceed7333ee87f7659fc3e2cb5f,874a0c89a7d14e81151864bc531bd0c6a4ebf394,0fed3b4bb66b348f8caad8ec2d943c15eec90519,,True,True,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,7e1d0485b41f4dacb51161feb22d238fecdb8f9c5a12bc5fa41d36dee8d52ba7,Tests_passed,True,True,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4,Tests_passed,fd1a836769ad94ba0034babcfde5bc0ac570e7393282705523e7f8666a9846e4
18,refs/heads/master,874a0c89a7d14e81151864bc531bd0c6a4ebf394,932f0546dcb59247d550b9052c941eba9230eead,7bbcce50d1cce1f1f64c357b0cdcde881a4f8a0a,,True,True,9dd021054c84afbcee2fe288972e3d1775e03051a0ba5ba37f1bd428e7b8525f,Tests_passed,7da9101b342cc16318581ffe0b62a4c1f59181780941302b8c601492b930d12f,Tests_passed,True,True,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715,Tests_passed,0fa600e781a131e35dbedf15f995b14e0b9fabcbe7fe55be0f61325991d29715
