idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/master,f546c721d2c9463263152087674eb511c9144bd9,246112aaa8ffb107d0e6332a3a900c94e43883b7,2bb8679f47c718c07499e757828cd52e2df3abc5,,,,,,,False,False,False
2,refs/heads/master,01b5aa472bcb4f85a92dfacdef0b27604d63d27b,653a83627f509af3aabc88e63cc594ff896e53d7,c9070beb55f8024ba4a6d376e2a8df8f337269de,,91e8415a5322be7b627e010aef9e28174eb8beb6a6dc2cda3a3ba2faadbb688e,Tests_passed,16ed8ba59bc18592c78b031959067cace93ae33765c415a779e604814469af7a,Tests_passed,True,True,True,True
3,refs/heads/master,653a83627f509af3aabc88e63cc594ff896e53d7,b680fb59ebe2a3386fc5a24ebb240dfa0dfd814e,61d2926cfd86d096377cb560675e8496b5e7cc22,,,,,,,False,False,False
4,refs/heads/master,b680fb59ebe2a3386fc5a24ebb240dfa0dfd814e,ec3d87c2151f32f072092cb7eac2459083a36387,5d0b79e1dfa00e26948d1285e53416ad52e0077d,,,,,,,False,False,False
5,refs/heads/master,ec3d87c2151f32f072092cb7eac2459083a36387,d961bc15b2feefe5fe109c4c1563a09d4d5f5e91,925d5bc6f57c2517f354237d44d1ff613f12fd91,,,,,,,False,False,False
6,refs/heads/master,d961bc15b2feefe5fe109c4c1563a09d4d5f5e91,86c7f6d4cf3c95a9c9538e833c52421d0a3e5cca,d1bb2638dc28c4e16f536faea214abdf234d0ca1,,c23b5585869c9a8c38510477219cb753975c2786b833109ee0231e0f74ca519d,Tests_passed,0d91362fd49c9a9e3d3acfb54e2774afa76399f6607325bea98bcbd9c96808c4,Tests_passed,True,True,True,True
7,refs/heads/master,86c7f6d4cf3c95a9c9538e833c52421d0a3e5cca,8c6ef690e10b9a15536f5489e8fb2b8f4f9dd19f,552881771c8510bb6af1285a67f1c69849425b5d,,,,,,,False,False,False
8,refs/heads/master,8c6ef690e10b9a15536f5489e8fb2b8f4f9dd19f,764928ee3c70d5f067f7686474b3b24cb3b06e1b,2c2f73169172b75bd41bd0d0ab62956d3cb5724f,,6219e81501d825793ef1409414134bacf67e2e175832a41996a99793325d99d7,Tests_passed,0d91362fd49c9a9e3d3acfb54e2774afa76399f6607325bea98bcbd9c96808c4,Tests_passed,True,True,True,True
9,refs/heads/master,764928ee3c70d5f067f7686474b3b24cb3b06e1b,5d5ed6df7ded70c90ea53e3460d74388afc62fef,d84d1afec1a7c0fc9f978fe98fad4f7548b19e94,,0d91362fd49c9a9e3d3acfb54e2774afa76399f6607325bea98bcbd9c96808c4,Tests_passed,ce6d7cc707f2a7076da72ce4858671e6661fd6eb70b00d214cd47caae172d2d5,Tests_passed,True,True,True,True
10,refs/heads/master,5d5ed6df7ded70c90ea53e3460d74388afc62fef,81a057c76429bebe30b86b2708a013dbe7bd5163,02de647ca61ba43a50ae14ff4bb24bdb5cf0e3fd,,,,,,,False,False,False
11,refs/heads/master,d84d1afec1a7c0fc9f978fe98fad4f7548b19e94,ab038abe1c41b65a15ffaf98d6a3029121c4a8fa,1aa9220bd679c9c7220967307264f45004c784cb,,6b9842dfcd9995bf4cda8e0476ce0a46500c235fcec44f0fd8d8d6f7a7d3f671,Tests_passed,bc044d1effc2e64e2e6a404f926bedbc4400c4339a507b3e2006998addf01341,Tests_failed,False,True,False,False
12,refs/heads/master,81a057c76429bebe30b86b2708a013dbe7bd5163,293aad72a78ad45a08fa9199e42a3edb9346db1c,685a0fa49a23d785919620dd20eff6922c01b485,,aeb36c47437bee9f87f9aa41b937b9eaff722f29e6495bab8a3f2748c11ef528,Tests_passed,432fe5bd704f46c751e27539aba28b050073616cbef35398c39104ce574dc431,Tests_passed,True,True,True,True
13,refs/heads/master,293aad72a78ad45a08fa9199e42a3edb9346db1c,32bcec071e6552cd8ec502a74250ec6d736c6998,ab305f79966ae2878f0a7698fecf108e304035a3,,92a462b5de2e768ef3d4a216161ea919709af233798a5c16d6d93dec2db86da3,Tests_passed,76ebafbf283c613bd84210cbdd22352b967ba1d21eb2830b0be87784f8e1bcc2,Tests_passed,True,True,True,True
14,refs/heads/master,32bcec071e6552cd8ec502a74250ec6d736c6998,091790831fa5737735ea9abdbf01bc5e6641bf09,893ea19d0f22581133da45cbf5b352cf0dd2daba,,,,,,,False,False,False
15,refs/heads/master,091790831fa5737735ea9abdbf01bc5e6641bf09,af6cbfc7dd6c7e02b6f2ae9b5ff0f319ef0a6914,f09466b83b2737b37cb3340782d8d50654af9309,,,,,,,False,False,False
16,refs/heads/master,af6cbfc7dd6c7e02b6f2ae9b5ff0f319ef0a6914,56978f7f0eaa442fbf2eb1a43d6499e0f146b8dd,d2f847d44a46ad5f8a1aabca99b2aad44afa765a,,,,,,,False,False,False
17,refs/heads/master,49a3f4bccfec6be5dae4590a5818b78ffe9fcb25,5e1290724b6f6063d00dd78007d2f5cf88a174f1,b38908deedb56e4c4ae5f77e514ee7a0dfc77781,,,,,,,False,False,False
18,refs/heads/master,5e1290724b6f6063d00dd78007d2f5cf88a174f1,fc983ea2b27c577a15a3fc0c561fc9151c6f17e8,76f18f6cc0eaa7b56a6bbfcb634358b0ac471f10,,,,,,,False,False,False
19,refs/heads/master,31033a30ed44139bc80d36db87d2ff7f1d080370,024dc9d9dd375d31895e343c3de067b108879d16,dcc8e813afad537f6f017db1603c1e0cfbe10195,,,,,,,False,False,False
20,refs/heads/master,024dc9d9dd375d31895e343c3de067b108879d16,7cf8fa29647bab3e84eaf7d37413293bd0c8f44f,2f5e5da95933a8300e8d70d93165787d4be4c45a,,,,,,,False,False,False
21,refs/heads/master,7cf8fa29647bab3e84eaf7d37413293bd0c8f44f,2c5a15f9e178a6c5ba5dde35d12719ff285ed409,daa360dc034d1e878b9ed56efd6558d937d41e0f,,,,,,,False,False,False
22,refs/heads/master,2c5a15f9e178a6c5ba5dde35d12719ff285ed409,598c9b3118d77f74cffea325c6230c0fe63278b5,7982d750c072ed3c37481ae041e57cd34b477d9b,,,,,,,False,False,False
23,refs/heads/master,598c9b3118d77f74cffea325c6230c0fe63278b5,2bd702b046d0b8db8fff69084b123d183b42d806,d599858049a8df15a08fb22187782b4e8cb1e48e,,,,,,,False,False,False
24,refs/heads/master,2bd702b046d0b8db8fff69084b123d183b42d806,426273b38cdeac7fa19e34f28e42fd5cd6dc065a,3d77704cb566c64d67a39c6e25306ca1d7a62a79,,,,,,,False,False,False
25,refs/heads/master,f9c08ec35be1e5371331a0cbedc6f0389c82446a,5893acd55a0676dca2fd4d4ee4c0ca48a7625142,3bf33d1ad9723b92aa31794db66201f9a91c9f9c,,,,,,,False,False,False
26,refs/heads/master,8e4610cedfe629fe054f9aa9f85ef43a7752b405,2c904d251fdd3c902e0b9689e1a6c6f48a7e6928,6bf6fefbd4e626f356e5c5404e9ffdc7bf20f499,,,,,,,False,False,False
