idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
11,refs/heads/master,f0dfd2f5b36447ad38d552e46d5f196ee01e9f6a,b637d1c594ac78520260faed2665039b46f8ca0f,376a634efda45f1a9a0e36a9603bfb88ce46810f,,True,True,True,40,203,2669,2,False,40,Tests_failed,9ff6e80b42e1f5f94db24d4495b7f2cebf0fd8ac7300a91bb81614efa67f4829,False,Tests_failed,4ea52d29d260b415e55fa0eea5310bf1bf6b574f91e0f3d404c5696f3433d796,False
17,refs/heads/master,cd771753a96df907b76841c1a6eaceb46f18096a,c49a18df06cb8d7323234fc22167f1f62e01124e,eb7eaf8fb23fd462bda3f9ab659ab39d402396ca,,False,True,True,84,216,2141,1,False,84,,,,,,False
22,refs/heads/master,728af95555415ae148a73aad0d1c6818e35366a4,3508c97185c45886c869ca034ba6f7233a5a3372,ddd903a7755dacc24fc4896023148c4e65db0423,,False,True,True,54,136,1740,1,False,54,,,,,,False
28,refs/heads/master,607dca0fd9cd6abc703cba8603dbfc10df1a84d2,93cf00a20e50f3cab1946ad179686e97685791cd,f24ef0fc92c2b65f7114d1a3ecd5980209187e41,,False,False,True,3,2,50,1,False,3,,,,,,False
33,refs/heads/master,71cbe00daf516df002e4abdcc8b53666d97afea2,8cfd0c5dc86e3765f1bfae70e790e6fe6f8040ad,d5e6ccb304fdc3df366b467504437dbbc314e4b0,,False,True,True,47,149,492,4,False,47,,,,,,False
37,refs/heads/master,1a9f4ef4d0ed3d038f6d0181b740d339a0e9fbbd,1dbf387e72a7ece5a43809685bbd197053021f59,10a902e6dc2218af44ccc4e8cefa45659d14f033,,False,True,True,4,10,59,3,False,6,,,,,,False
41,refs/heads/master,4c6a1eea042cdbd64eb9cd2b1a1cd64c78c45e86,76883d5470259b2a868bd3b63eded7e5254afbb8,4298046db6650d55e3042eace483d32bb1567ba3,,True,True,True,429,2025,19228,4,False,430,Tests_failed,d60faa84d9c6a25f0c849f1d15c4aaa0eecbba49d783f863d816004f5e712a20,False,Tests_failed,8dd6b16e230d57dbce208316dca487f2cf6910726ea77f626ab8ced0468eb124,False
58,refs/heads/master,c0b8eefe7b5c4bc1efe63821bbec7ddc4064dfdf,b510599ccad178bf57e93b4b86809445547cbf35,46238dc39b66aa8a155b05cad8713fd6512ac783,,False,True,True,134,464,2000,1,False,134,,,,,,False
63,refs/heads/master,c986ed73c784fe7fa4682a976680a7079a0b2699,6aae19f88cdf991cc6204bbbc2cac6aa1bae62dc,6715e46c832aaebb28098bd448f33da965ef5942,,False,True,True,2416,77,1075,3,False,2420,,,,,,False
76,refs/heads/master,cddcdec0c96f0e1b3dfad8dbd8112a7783f74434,6a084a37746b96887b4e312f26a36efbec8a0b4f,5e1f140c2a5b47161991c1d8f5ad6e1d09356053,,False,False,True,9,8,16,1,False,9,,,,,,False
