idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
1,refs/heads/main,57920d4e272bb8f1ada73c98d2794e0b6355bfa9,6f6cedf6dff2c7f7ef886d65a857b345013db628,709b4c615e0e8ce5ac9f8b8fc43fef43569d2ddc,,False,,,115,False,,,,,,False
2,refs/heads/main,f91a4c18c4e9e042d1543189d7df2d9b6f46bf60,80c3a3bbc57ce7c2ae1928940395250d54ac9427,b5eee05e3bc522d9e0c885fb4a869374eb8f1b80,,False,,,113,False,,,,,,False
3,refs/heads/main,80c3a3bbc57ce7c2ae1928940395250d54ac9427,126e2b972d0ade1385b3e98bb0b8f92b93a13444,4eb8f08ad859b3d92003fa0d0002ca0addd1b0c0,,False,1e385d05e4e0a99890c8411aa24f422d2328cc26e6e259353c1597a054ed7749,7568957a3dffb8aeff2865ce8de94b9c2ae1adb73aaa6f073dcfa4ab5ed3ba06,1809,True,Tests_failed,0.0,Tests_failed,0.0,False,False
5,refs/heads/main,6c5e8fee22b8d3ca54338362f71463b28a1bf5d8,30bd165b22bdfc0686a32cb9377ce3d7d0ef9b54,7b8650518198db9fbd152640632419d045a6a59b,,False,288a28db460ed5ddbe56e4c64b91829042d36310685e6369cb180f5dc995df71,254455643fc656722f6b96a082034fc4086431a7e22829cdc3775a219c28482e,138,True,Tests_failed,0.0,Tests_failed,0.0,False,False
6,refs/heads/main,b31a9d15f63500fd7735cbe7c8951ec99973e7b7,56d4079d81a8a81ce2c4b5924eb36de9911243f2,888888866d4b810473b5816b5f8b9c842714797f,,False,eeb3889e694367cc63aa7b8f2c7554316eb9803f5782020a04aad0d7abb34b89,3bff67b1e2b8726b600fb775191410cf172a9e335a12f7ca3ebecf82898b2955,998,True,Tests_failed,0.0,Tests_failed,0.0,False,False
7,refs/heads/main,2e0a428f73464faf8023f2ae7ea934cd5865e536,0ac8c6698e149f3f1758b59267f04c348c086051,6f591aebc91180e5eaedd729ed117ae4c93bf588,,False,6b4b289147ad207da94e99b5deca7276b157e1c0e484aa1476b0e52431030e20,aa0c6919dd8c81804859249fed5aed821c33cccd0ba77157df52f3a9a1d2d483,2,True,Tests_failed,0.0,Tests_failed,0.0,False,False
8,refs/heads/main,485320b388e4710f63a7598d71961b29afde92fc,4b70622be86929a6d646e622293d89a82e08424b,be9a34cedd860412e2faf371302533892d15b1fc,,False,33494f5d28de95ec7824100d2aff34789d645fb3745ddcf9efdcde468dececf5,47e455d3b76b1217f659a6012730ca3d8b6c5df1bf68e5ff36257aa8d89d01c9,42,True,Tests_failed,0.0,Tests_failed,0.0,False,False
9,refs/heads/main,2305fc873ee3d09f9c84de85bfdca1e5da9ef4aa,3e7e26298019879ce4b9674e0899c40fc65a224d,c8861ebf0d6fd04b3e5e3172952dc24b7bca8dc7,,False,268c8213f32454221983de2fb6d2b4032950a87eaa9534ca21410c7370c29d5b,85e63c5459880b8045d3d7bf552b3fee8c3b0507b169555c37f339a206caafe3,683,True,Tests_failed,0.0,Tests_failed,0.0,False,False
10,refs/heads/main,61d81145133f30438b9896f84749b4703dfbcdb2,b5dfb594286a81521bc6fa3302d1f63c3c3f1dca,99940f47c320eb2ad53764447303af652adc24cf,,False,,,31,False,,,,,,False
11,refs/heads/main,99940f47c320eb2ad53764447303af652adc24cf,406ef06559caf2de9b41d706dfc7ca4de30a1f5e,21577aab00380a4a519c85b7c6ba17faebe88ea1,,False,6f60686702e212b30e1158f9c34ede0cc7d579232c0ad7088a0776234e58f5db,bb9b844a380ed734ad06f74a423dd71ab373c86ae6933d80e3ccdf553f18d1e7,45,True,Tests_failed,0.0,Tests_failed,0.0,False,False
12,refs/heads/main,7e9f12cc9c75de7314e1094a45df9d3ae873c8a9,5a34a905861cebad0642e17e99c9a4ea352221ab,bb81fa75dbacbd72af29e921cf84f8e6b35d9549,,False,7f10e06814eae03d81f3e9112101d415c7943806c837a056e0a7802581f7a41e,9e1b2b4dc01a61c9f4506eca46597fcb8f1d052c161b7165b78c11eca7fe994d,837,True,Tests_failed,0.0,Tests_failed,0.0,False,False
13,refs/heads/main,c8861ebf0d6fd04b3e5e3172952dc24b7bca8dc7,598b162c940c270ae80d0cb8b06507dffb5cc3b1,70c927567faf8ee59dd779a866981362df0f70b6,,False,,,6,False,,,,,,False
14,refs/heads/main,18b81080845fe5d0c05da15e8cebea301103edec,f22e2739baa967576d3e0280509a2aa1e03aae4a,aa6a5e3753e8e58da2591ace2993617623bcfb6f,,False,cdb5b94aa52db47fc3c11490914a68dd839a0aa07350f84748a7b98942fcf078,5a9be1a2d1b05e46fa04a2e862f6cbfccd1a67ddb3edecdd38963a1a6bc1f20c,220,True,Tests_failed,0.0,Tests_failed,0.0,False,False
16,refs/heads/main,710eda8362626b87b603dbe91ec82793ba019243,e6cc2a868476fbd236b7fa884310ff791668800c,7c2d0622c4c24c2ebd4a920f341937617bfa2e13,,False,,,12,False,,,,,,False
17,refs/heads/main,923273955bba5524f566cc1df06955738772221f,7853e3da717c0e7316605796f3af7c888bde93b0,8b4da081eb68254dc4a12cdfa4fd68acc3623c4f,,False,,,81,False,,,,,,False
18,refs/heads/main,8b4da081eb68254dc4a12cdfa4fd68acc3623c4f,e433ec2d9e08ee37f498391f3559ad065cf33a70,c78bfc0f5c04eb211354de5df16c2cdc22e1e57a,,False,,,31,False,,,,,,False
20,refs/heads/main,bbb6d21e5155f61b60a42275b5f564655a380241,dfc2999caa31d332cc9f5c5d16cca44d19b3419e,d2f91c26cedbc05a73daee90d5c38934260fc354,,False,,,20,False,,,,,,False
21,refs/heads/main,25e70d6c8d606c9aa8dbdfeecea9216e625bc61d,57dc4790bfbbb6ee0bd02244c57db9eeb6d37b7d,2baa3f102ff07864a521d2fbe7e2df3f419a604f,,False,,,242,False,,,,,,False
22,refs/heads/main,838aaa8be07651f7333fb6b1e9be69e0eb9ee529,24fe1b87e012aeb126fa3a4b882faaa5845bf4af,fb030f5b6965bdab0829c1c19d416f49509dcd1c,,False,,,4,False,,,,,,False
23,refs/heads/main,6c20986b05df684857a63314eaaa812455869bbb,152689509d3544827da64856567c275df51a300d,7dd3fa7b5edc6919aeeb12c0aa36f9cc016d200b,,False,,,2,False,,,,,,False
24,refs/remotes/origin/1.2.x,55ed490776deb59aab52f27b593436a44675a30d,8034fe1b0d8f640f219b06f0349b810f175983bd,fa8b8da809ab51aadce597cda657eec9d1a7fa7c,,False,,,9,False,,,,,,False
27,refs/remotes/origin/gh-pages,1690b17cb4d55b494475802866bb1eb83663477e,650b0f71b18723d9af8fed4c79babf1aebfbd91a,fc0cf54962dec3f213ce7b53ecefe7e146f650b6,,False,,,7,False,,,,,,False
31,refs/remotes/origin/gh-pages,9c7287c64ff5e22e6b019128f466deb726cfdb13,34fb3af7d30aad5a575e0534632216d6a3288bdc,92c5b852c1dfdd0cfdf988722212a1ddc63fdb18,,False,,,3,False,,,,,,False
33,refs/remotes/origin/pull/102,4723505af52d2963f4403093563d20a8b6c92323,7c51ddcbc0a9acd49fb68fe54c82b8634c96a92d,99a401fdffb5743a925a787e2ba24a6d496bff14,,False,ffd1e5c12397e8d721582f8bba799f4791f15d2580939149c1493565b5a7cb98,1a296d7e1eed7697555dcda4c7b686d9677c1fc4d1ed02131d733b8a54832af6,1885,True,Tests_failed,0.0,Tests_failed,0.0,False,False
34,refs/remotes/origin/pull/102,7c51ddcbc0a9acd49fb68fe54c82b8634c96a92d,d62da9ce99b985c10d0147e1272e84a27961ac34,131b172ce211cbe59318592d1a2496855f2e5832,,False,c742649c70dc88d73abbcd8b50cb8fe54d460aefd0657e6bae13399ee9a48000,94bf969c869b619b3aeaf6eb3f748f22ef8aeec6928ff58a89e8f8c8e8bf828f,1441,True,Tests_failed,0.0,Tests_failed,0.0,False,False
35,refs/remotes/origin/pull/108,ece61215ed7061b3af2f1f50f3e52ee5ed50a9dc,ed8914f1215f4d4d9a9f5ba816caa29bfcd1ff37,f9e0b3a4f904129d7868c516d87b2b1f27ed748b,,False,,,41,False,,,,,,False
36,refs/remotes/origin/pull/108,ed8914f1215f4d4d9a9f5ba816caa29bfcd1ff37,6ed5836e3e7de6e3314bfc9d9b028d393b2547c5,416daef2f92734d0d1b5681265d719b9f1c347d5,,False,,,491,False,,,,,,False
37,refs/remotes/origin/pull/109,f5e014f611d73b516851d17406c41e48fdd1639a,5e21b85ab2ac88d8df25d4f8115b27fb879ad559,42803ebd55a83886fc1ca31d97ca42d56fead79f,,False,903ab4a424ebdabd1c03ea5e7e8ba2dc121ae2002025719e7ca164497d90ade7,95d217c5ce95a59827d2920be782cfdb81f054a48823329530fcbc6a2accb652,17331,True,Tests_failed,0.0,Tests_failed,0.0,False,False
38,refs/remotes/origin/pull/118,7d6cc774dc0ab16c5dc8e267c462ad941ca5b214,e28cf9ddf74efa245158f96668258a00ec89238c,909caa732b690fee67b8dbf2febf452b28016953,,False,011684bacf1689fc0fb9389623ec45b1440f0b0f7960b6ab6289e8ba1d154216,2dc3ab53998be253116ac6c8814b008e12dcda47f92e0b0ef479580ed6befb0e,35,True,Tests_failed,0.0,Tests_failed,0.0,False,False
39,refs/remotes/origin/pull/118,dd5845310e33a4f03c577c59185447a8fd335009,e58f89e625cd9689a3221c1781d00dcae30f86df,68c4e81d3fe12a963b6ce019c5516f9171865e1c,,False,e95cef0929033a9255bfd057cc8764f2e1f87140a6c561a8a9f8917356eaeeb1,8b0e7dfc108c5870692744b72010813bc0716a29f1febd4433e6d6226aa731e9,293,True,Tests_failed,0.0,Tests_failed,0.0,False,False
40,refs/remotes/origin/pull/118,68c4e81d3fe12a963b6ce019c5516f9171865e1c,ece61215ed7061b3af2f1f50f3e52ee5ed50a9dc,43502342993b36d1381514f72e0151b6e94cefb4,,False,a58c0cdc25e644dd33521cf4bc96113eaeca53ba655f48f141739098961b7e42,8b0e7dfc108c5870692744b72010813bc0716a29f1febd4433e6d6226aa731e9,304,True,Tests_failed,0.0,Tests_failed,0.0,False,False
41,refs/remotes/origin/pull/118,6153af8b97478ee5499c43e028db029eb33bdac6,5bbbcec71778e6e18b61e044c611669580fad6e1,d9212630b909185f4445888a313aeba001afecca,,False,,,20,False,,,,,,False
42,refs/remotes/origin/pull/118,5bbbcec71778e6e18b61e044c611669580fad6e1,eadf51ec277646edea301d5ea98f10e65eac6ba4,e5abf5906e72a48af1e0d3d6783e500ff816014d,,False,,,79,False,,,,,,False
43,refs/remotes/origin/pull/124,a9baf03113399db65f081468f6504123541cdb41,68c4e81d3fe12a963b6ce019c5516f9171865e1c,bcc763b97b1f0bf766589e57ff35d71132d023e7,,False,,,20,False,,,,,,False
44,refs/remotes/origin/pull/132,eb19abb03f681ded717b806386cc52b1278f4a17,90e545607223b517b971b4ef01b3cce9e0de057c,42ba51546e4bf1fceda8365e881c4efba3d230ec,,False,fcb5c855a370bc4ff1468024aef1d285f1791db7a3ed61741a5616f7b4ba0225,7276e8eb4ee2c525d51caafc605f271bb43c1588495baeb7b44db443c28e6d1c,1771,True,Tests_failed,0.0,Tests_failed,0.0,False,False
45,refs/remotes/origin/pull/138,ad26d61b19b055082fdcb35cd51c77f8d8551200,1c50e31fa929a0ea38a204fbc012ba5a77bca71e,95ab6551dd5c9cdb173a57513dd495712fc42f40,,False,,,73,False,,,,,,False
46,refs/remotes/origin/pull/138,9e25bae5126384d19dc400551bc80ca387d4d481,552a2dd834fbb714d9530b6be428058ebf38eba6,eaf07a8eb1caa6f74f7cd9f53dd8a37576b0e366,,False,ffe94af6dc37494a155d8f695cdab3e5030abe63216ba33db224de46f3de3459,9fc2a802deb627166152f23245487e045538d21f20cc4fae9cec47b9af8a87e4,224,True,Tests_failed,0.0,Tests_failed,0.0,False,False
47,refs/remotes/origin/pull/1688,e70a533ff4734103aabfe5625677854fe41a6b4a,e3035d3665f20a805f7e1af54b1414187233367b,3f39f5d5b7bbc488e0de7bd33c30b4910e7a0170,,False,b3d838b5a772b5db2557deabb01076532e31c0eeaf948cc57c64b46727a0bdfc,c265988c1dc889500eb23f2f9f81cca31f362999e12c7f9bdacdc639246c3fd6,1522,True,Tests_failed,0.0,Tests_failed,0.0,False,False
48,refs/remotes/origin/pull/173,b12cde44a58e56abb90bee764cabde1305df97a9,13a024266cbca0c273e765834358cf20335fb999,50ab6a248f71264596df48d5b7c3bb1528dcafbd,,False,,,2,False,,,,,,False
