idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/master,224a7267ee1dd871a54e105b67a2b0c76a327482,72aa200ee460b2a853eab08ddd3cc5bb20bbb5fb,2929a848adbdf5a3251298837425abc4d60e5cb8,,False,True,True,9,55,466,1,False,9,,,,,,False
4,refs/heads/master,72aa200ee460b2a853eab08ddd3cc5bb20bbb5fb,010fe964937da50c30b2d41a96428f4eb04a517b,c8372e73c2691f50bacef146063125ef33410107,,False,True,True,3,4,11,1,False,3,,,,,,False
6,refs/heads/master,e6e292ffc4aab59e4c26ed40129d3ef1e356b903,50a88e0bbd9fb8b73c196c5424d02a1e5af99de7,d2ceac1f8578c6c790b121cb63675e6d75a5f874,,False,True,True,14,22,2475,1,False,14,,,,,,False
9,refs/heads/master,a1050a2fcba37dbedf479729f0f5ee247ea9765b,0473fb8facf2948a6ed5e9280bf21292c4fde389,702e8097a80c24533c329ab66c7e5a38ffde8fa0,,False,True,True,26,66,177,1,False,26,,,,,,False
13,refs/heads/master,49df5424c494a0f567cb81f041d13ff737b19aa0,6fbdaf6f6ecbd1552fdcc183b22e91c611cde6d7,04ce39a0e92b605f3e6d93db5f6dc1005e107571,,False,True,True,41,97,1722,1,False,41,,,,,,False
15,refs/heads/master,37811950fe0036e46a1064835fc029a25f25ac3a,2e352c6f690a0b57d204e4d7927138a839301f90,965c813f7508435f383fb14ea7efaf32d558d3eb,,False,False,True,3,2,6,1,False,3,,,,,,False
18,refs/heads/master,f14a9fc67871b2d3747e676cf1aa6b640f21533d,ee09c7da9b33583426c5e32e1856fdc68a95b0c3,c16b071f6ae9a3aef25370ab45e32fe957bd3895,,False,True,True,15,9837,104534,1,False,15,,,,,,False
19,refs/heads/master,4b39a3ee35ffcf61f66a783dde2af1d9fbd9c12a,c10e035c4b36e0b4cd50e009fb94b67e8fc51a45,356fa0178ca851a1ccee41c7a1846a1a19abbd6b,,True,True,True,4,22,486,2,False,4,Tests_passed,3a67bf14402cf474764225f1756878905ade0a177e2f4528e855ca74d425441c,False,Tests_timedout,57551873dce131a23284c69e08874bf0bd5f6822eb0b0e387e79f18d953e2725,False
20,refs/heads/master,6e0fdf3cf440da54a0aca09ccc81d65553ae0534,d8232a2ea14f941ebf750e357d7e818f7924ea0e,dd966030a0bb16f3cebcc988edeb27f39cbb5da1,,False,True,True,12,56,501,1,False,12,,,,,,False
22,refs/heads/master,eed911d1ac4cb9e1feb13c543542eb2368a55b58,e145f7aeff9d231566c88e95e8c1f56e7bd9b422,79de5e3a74a7948bb0ef41df16ff0fca76ad25fb,,False,True,True,13,38,265,1,False,13,,,,,,False
23,refs/heads/master,ef48fdd35bd72c69cff4a320a5df8120bbeb3a5b,034b88a9489b2e8dc5087ae4aa520cb3db624754,049f566e3b98f0b3738f3ac0a105e4c13fb61348,,True,True,True,7,28,85,2,True,7,Tests_passed,0cf0ab9b9b59369eb4a5b89b820d3801c58b4b7de54eb271cbdf748485e5ee53,True,Tests_passed,510ec606793fe4486cc88b6b6881cf743a81017d2c292821a9fa229b2fda61ac,True
