idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
1,refs/heads/master,a9c57996773f937b5dc87c96d1975ea0a8280011,3e235fa68840e468deb1a5ad1b48a16cfc29f5b9,6d6257720abfc088a7e8de529c31c10795dff6d9,,False,,,2,False,,,,,,False
2,refs/heads/master,3152605bcad37b8935e6e0796302175ae4fe42c3,5b7740459794d508dd5ff62b61fc4ab94b8b87cb,eaabd30dc20013fa20c25ffe42d3c58df42493b7,,False,bef746ff596ef873ec1b0459735a93cdcb168044eff21a9aa8520dc7fbaabd88,65afa775b418b0e9c7a6715303779ff82cb5c73a6dd9121e47a2281e0fa0c053,107,True,Tests_failed,0.0,Tests_failed,0.0,False,False
3,refs/heads/master,5b7740459794d508dd5ff62b61fc4ab94b8b87cb,2cb1b01fbf56319743d5c6913afce43c353a1748,d9c1b00b506f0d2548df3a9dc51f7c7d21c878ed,,False,,,4,False,,,,,,False
5,refs/heads/master,e39f0096619432b5e96c05386098f3a844c8f9b7,582a958195644a02f62cba0bed5e2909f50b0617,1d622b653d9717a884d8b75df34d5f064a78deee,,False,,,5,False,,,,,,False
6,refs/heads/master,582a958195644a02f62cba0bed5e2909f50b0617,27de16cba9f262facd1b571420001cd223834d26,9245b4cc272818370043d0bad602676f849084fa,,False,cd8aeee4abd27262d8ac4c3535256bc2e9febf9db27560db2c2d73c7f1c3c760,6787cfd7d26f6cb3d59ecf3c44acb286ffd9c373545e5f09c4a6fb4a70566bb7,129,True,Tests_failed,0.0,Tests_failed,0.0,False,False
7,refs/heads/master,27de16cba9f262facd1b571420001cd223834d26,62f5d54676590193deda2a623c301f0b4d439052,90ea07308919616e9a5920dd146baec070da9bdd,,False,965d9a37fdd2d0f75547f2816a7902cd197b65ac233f976bf8709b18f673785c,cd8aeee4abd27262d8ac4c3535256bc2e9febf9db27560db2c2d73c7f1c3c760,307,True,Tests_failed,0.0,Tests_failed,0.0,False,False
8,refs/heads/master,62f5d54676590193deda2a623c301f0b4d439052,7b16140ee18e40de3eb15751736a1545ae4c32b8,8feca3fb218d1962a608d5500b088b0e98c6f112,,False,,,20,False,,,,,,False
9,refs/heads/master,7b16140ee18e40de3eb15751736a1545ae4c32b8,69c355c8cd41f16f82a649818d3d251a38622520,14ec280d26a59fde18a0a85229cb8c0e385d180a,,False,,,256,False,,,,,,False
10,refs/heads/master,69c355c8cd41f16f82a649818d3d251a38622520,77e6ce8c7c4438a908602e0e0e6d53d444d60e24,8dbbe80dbfc2f3586010d3ef6fb3c6a23b603232,,False,,,7,False,,,,,,False
11,refs/heads/master,77e6ce8c7c4438a908602e0e0e6d53d444d60e24,aaa9c4e1900d2ddca241ec592daaa6930911a58c,cd405a9b9eb28bb5fe927335de14d3b8d7cdb76b,,False,,,5,False,,,,,,False
13,refs/heads/master,eace5ca8fb0af61e4bc915487c8a96f9837f4aa0,4f40459b96f6c6489b71762d8e4d46d5b85de5fb,03308be7f5f6a68cbfdba1e5c5e484cd30af5fbe,,False,,,4,False,,,,,,False
14,refs/heads/master,4f40459b96f6c6489b71762d8e4d46d5b85de5fb,5dd3f5bbd7f3fa50eed9c8c15d5aa29d55c77a64,791368b100eadb519464a1699ba40c9446ed1722,,False,,,23,False,,,,,,False
15,refs/heads/master,5dd3f5bbd7f3fa50eed9c8c15d5aa29d55c77a64,f260ed11754c2a04f8ac673bb521c7ab8aebf35b,d1d60e55d50fea966bbebaa92339f83c0965f298,,False,d5eeba460d751327525e9a11621b96c36cd20b6e7bbd6ec2181939c92645eb60,5170492af20d5f55dfd4b55bc079a993be5c3eaf0602bab352bbb168de66ddd5,317,True,Tests_failed,0.0,Tests_failed,0.0,False,False
16,refs/heads/master,f260ed11754c2a04f8ac673bb521c7ab8aebf35b,e9580595724043d0b4fc9d8c0da897af483cdb2e,bc40e91215a4b6b01f6ab4b9df9b0d25dd03b9f4,,False,,,52,False,,,,,,False
23,refs/heads/master,e9a4890b8bae77c0dc53fee1ab09dae9fd8a313c,92fe9a54c930e8a0da7188b9a96fccf9ce9d4dd3,e83c888b28cb043253d48ed1d11951b7ed9e4575,,False,,,3,False,,,,,,False
